PlateNumb,OperatorCode,VehicleType,HasLiftOrRamp,UpdateTime
523-V2,,0,False,2019-01-18T16:38:45+08:00
677-V2,,0,False,2019-01-18T16:38:45+08:00
KKA-1551,,0,False,2019-01-18T16:38:45+08:00
727-FW,,0,False,2019-01-18T16:38:45+08:00
109-U6,,0,False,2019-01-18T16:38:45+08:00
506-FG,,0,False,2019-01-18T16:38:45+08:00
296-U6,,0,False,2019-01-18T16:38:45+08:00
036-FL,,0,False,2019-01-18T16:38:45+08:00
347-FN,,0,False,2019-01-18T16:38:45+08:00
683-FC,,0,False,2019-01-18T16:38:45+08:00
449-FT,,0,False,2019-01-18T16:38:45+08:00
FAB-693,,0,False,2019-01-18T16:38:45+08:00
589-V2,,0,False,2019-01-18T16:38:45+08:00
293-FT,,0,False,2019-01-18T16:38:45+08:00
337-FL,,0,False,2019-01-18T16:38:45+08:00
253-U5,,0,False,2019-01-18T16:38:45+08:00
831-U5,,0,False,2019-01-18T16:38:45+08:00
718-XH,,0,False,2019-01-18T16:38:45+08:00
933-FX,,0,False,2019-01-18T16:38:45+08:00
251-U5,,0,False,2019-01-18T16:38:45+08:00
923-U5,,0,False,2019-01-18T16:38:45+08:00
653-FM,,0,False,2019-01-18T16:38:45+08:00
175-FZ,,0,False,2019-01-18T16:38:45+08:00
651-U9,,0,False,2019-01-18T16:38:45+08:00
KKA-0012,,0,False,2019-01-18T16:38:45+08:00
068-U6,,0,False,2019-01-18T16:38:45+08:00
973-FX,,0,False,2019-01-18T16:38:45+08:00
709-FW,,0,False,2019-01-18T16:38:45+08:00
180-FU,,0,False,2019-01-18T16:38:45+08:00
FAB-039,,0,False,2019-01-18T16:38:45+08:00
476-FY,,0,False,2019-01-18T16:38:45+08:00
817-FS,,0,False,2019-01-18T16:38:45+08:00
091-U7,,0,False,2019-01-18T16:38:45+08:00
KKA-3503,,0,False,2019-01-18T16:38:45+08:00
KKA-0529,,0,False,2019-01-18T16:38:45+08:00
949-FT,,0,False,2019-01-18T16:38:45+08:00
113-FQ,,0,False,2019-01-18T16:38:45+08:00
FL-798,,0,False,2019-01-18T16:38:45+08:00
FAB-839,,0,False,2019-01-18T16:38:45+08:00
100-FL,,0,False,2019-01-18T16:38:45+08:00
889-XH,,0,False,2019-01-18T16:38:45+08:00
912-FD,,0,False,2019-01-18T16:38:45+08:00
530-FW,,0,False,2019-01-18T16:38:45+08:00
049-FM,,0,False,2019-01-18T16:38:45+08:00
KKA-1689,,0,False,2019-01-18T16:38:45+08:00
FAB-021,,0,False,2019-01-18T16:38:45+08:00
949-FS,,0,False,2019-01-18T16:38:45+08:00
731-FS,,0,False,2019-01-18T16:38:45+08:00
266-U9,,1,False,2019-01-18T16:38:45+08:00
979-U8,,1,False,2019-01-18T16:38:45+08:00
FAE-621,,0,False,2019-01-18T16:38:45+08:00
020-FZ,,0,False,2019-01-18T16:38:45+08:00
018-FL,,0,False,2019-01-18T16:38:45+08:00
068-FS,,0,False,2019-01-18T16:38:45+08:00
906-FX,,0,False,2019-01-18T16:38:45+08:00
593-FG,,0,False,2019-01-18T16:38:45+08:00
475-FY,,0,False,2019-01-18T16:38:45+08:00
267-U7,,0,False,2019-01-18T16:38:45+08:00
182-FB,,0,False,2019-01-18T16:38:45+08:00
511-FG,,0,False,2019-01-18T16:38:45+08:00
826-U9,,0,False,2019-01-18T16:38:45+08:00
202-FB,,0,False,2019-01-18T16:38:45+08:00
FAB-523,,0,False,2019-01-18T16:38:45+08:00
FAC-713,,0,False,2019-01-18T16:38:45+08:00
755-U3,,0,False,2019-01-18T16:38:45+08:00
812-U5,,0,False,2019-01-18T16:38:45+08:00
459-FY,,0,False,2019-01-18T16:38:45+08:00
990-FS,,0,False,2019-01-18T16:38:45+08:00
673-FG,,0,False,2019-01-18T16:38:45+08:00
149-FX,,0,False,2019-01-18T16:38:45+08:00
982-FU,,0,False,2019-01-18T16:38:45+08:00
868-FX,,0,False,2019-01-18T16:38:45+08:00
247-U7,,0,False,2019-01-18T16:38:45+08:00
776-FU,,0,False,2019-01-18T16:38:45+08:00
866-FT,,0,False,2019-01-18T16:38:45+08:00
041-FL,,0,False,2019-01-18T16:38:45+08:00
KKA-1939,,0,False,2019-01-18T16:38:45+08:00
320-FN,,0,False,2019-01-18T16:38:45+08:00
632-U7,,0,False,2019-01-18T16:38:45+08:00
KKA-1901,,0,False,2019-01-18T16:38:45+08:00
KKA-1203,,0,False,2019-01-18T16:38:45+08:00
KKA-6199,,0,False,2019-01-18T16:38:45+08:00
822-FP,,0,False,2019-01-18T16:38:45+08:00
401-FE,,0,False,2019-01-18T16:38:45+08:00
468-FY,,0,False,2019-01-18T16:38:45+08:00
KKA-6197,,0,False,2019-01-18T16:38:45+08:00
668-FC,,0,False,2019-01-18T16:38:45+08:00
379-FC,,0,False,2019-01-18T16:38:45+08:00
KKA-6378,,0,False,2019-01-18T16:38:45+08:00
876-FY,,0,False,2019-01-18T16:38:45+08:00
537-FG,,0,False,2019-01-18T16:38:45+08:00
587-FG,,0,False,2019-01-18T16:38:45+08:00
921-XH,,0,False,2019-01-18T16:38:45+08:00
401-FS,,0,False,2019-01-18T16:38:45+08:00
107-FM,,0,False,2019-01-18T16:38:45+08:00
KKA-2671,,0,False,2019-01-18T16:38:45+08:00
981-FM,,0,False,2019-01-18T16:38:45+08:00
538-U9,,0,False,2019-01-18T16:38:45+08:00
598-U6,,0,False,2019-01-18T16:38:45+08:00
771-U3,,0,False,2019-01-18T16:38:45+08:00
KKA-0282,,0,False,2019-01-18T16:38:45+08:00
KKA-3171,,0,False,2019-01-18T16:38:45+08:00
321-U7,,0,False,2019-01-18T16:38:45+08:00
031-FZ,,0,False,2019-01-18T16:38:45+08:00
275-FX,,0,False,2019-01-18T16:38:45+08:00
KKA-2773,,0,False,2019-01-18T16:38:45+08:00
218-U7,,0,False,2019-01-18T16:38:45+08:00
940-U8,,0,False,2019-01-18T16:38:45+08:00
451-FQ,,0,False,2019-01-18T16:38:45+08:00
638-FY,,0,False,2019-01-18T16:38:45+08:00
215-FE,,0,False,2019-01-18T16:38:45+08:00
550-V2,,0,False,2019-01-18T16:38:45+08:00
399-FE,,0,False,2019-01-18T16:38:45+08:00
241-FQ,,0,False,2019-01-18T16:38:45+08:00
812-FS,,0,False,2019-01-18T16:38:45+08:00
KKA-1750,,0,False,2019-01-18T16:38:45+08:00
477-AC,,0,False,2019-01-18T16:38:45+08:00
FK-462,,0,False,2019-01-18T16:38:45+08:00
327-FG,,0,False,2019-01-18T16:38:45+08:00
919-FW,,0,False,2019-01-18T16:38:45+08:00
722-XH,,0,False,2019-01-18T16:38:45+08:00
KKA-1052,,0,False,2019-01-18T16:38:45+08:00
706-U9,,0,False,2019-01-18T16:38:45+08:00
581-FE,,0,False,2019-01-18T16:38:45+08:00
006-U6,,0,False,2019-01-18T16:38:45+08:00
846-FY,,0,False,2019-01-18T16:38:45+08:00
882-FW,,0,False,2019-01-18T16:38:45+08:00
126-FZ,,0,False,2019-01-18T16:38:45+08:00
332-FN,,0,False,2019-01-18T16:38:45+08:00
FAB-138,,0,False,2019-01-18T16:38:45+08:00
182-FE,,0,False,2019-01-18T16:38:45+08:00
632-FD,,0,False,2019-01-18T16:38:45+08:00
113-U9,,1,False,2019-01-18T16:38:45+08:00
218-U8,,0,False,2019-01-18T16:38:45+08:00
630-FZ,,1,False,2019-01-18T16:38:45+08:00
223-U9,,0,False,2019-01-18T16:38:45+08:00
210-FE,,0,False,2019-01-18T16:38:45+08:00
077-FN,,0,False,2019-01-18T16:38:45+08:00
523-U6,,0,False,2019-01-18T16:38:45+08:00
861-FY,,0,False,2019-01-18T16:38:45+08:00
299-FR,,0,False,2019-01-18T16:38:45+08:00
372-FN,,0,False,2019-01-18T16:38:45+08:00
471-FY,,0,False,2019-01-18T16:38:45+08:00
639-V2,,0,False,2019-01-18T16:38:45+08:00
530-U8,,0,False,2019-01-18T16:38:45+08:00
666-FG,,0,False,2019-01-18T16:38:45+08:00
627-FD,,0,False,2019-01-18T16:38:45+08:00
AF-491,,0,False,2019-01-18T16:38:45+08:00
905-FS,,0,False,2019-01-18T16:38:45+08:00
FAB-069,,0,False,2019-01-18T16:38:45+08:00
347-FC,,0,False,2019-01-18T16:38:45+08:00
496-FL,,0,False,2019-01-18T16:38:45+08:00
790-FS,,0,False,2019-01-18T16:38:45+08:00
966-FE,,0,False,2019-01-18T16:38:45+08:00
658-FR,,0,False,2019-01-18T16:38:45+08:00
067-U6,,0,False,2019-01-18T16:38:45+08:00
302-FR,,0,False,2019-01-18T16:38:45+08:00
FAB-579,,0,False,2019-01-18T16:38:45+08:00
927-FM,,0,False,2019-01-18T16:38:45+08:00
722-U9,,0,False,2019-01-18T16:38:45+08:00
196-U9,,1,False,2019-01-18T16:38:45+08:00
KKA-1205,,0,False,2019-01-18T16:38:45+08:00
232-U7,,0,False,2019-01-18T16:38:45+08:00
847-FY,,0,False,2019-01-18T16:38:45+08:00
489-FS,,0,False,2019-01-18T16:38:45+08:00
FN-306,,0,False,2019-01-18T16:38:45+08:00
471-FM,,0,False,2019-01-18T16:38:45+08:00
FAF-512,,0,False,2019-01-18T16:38:45+08:00
KKA-2627,,0,False,2019-01-18T16:38:45+08:00
578-FX,,0,False,2019-01-18T16:38:45+08:00
533-FN,,0,False,2019-01-18T16:38:45+08:00
FAB-832,,0,False,2019-01-18T16:38:45+08:00
999-FS,,0,False,2019-01-18T16:38:45+08:00
619-V2,,0,False,2019-01-18T16:38:45+08:00
758-U3,,0,False,2019-01-18T16:38:45+08:00
371-FL,,0,False,2019-01-18T16:38:45+08:00
496-FE,,0,False,2019-01-18T16:38:45+08:00
463-U5,,0,False,2019-01-18T16:38:45+08:00
908-U3,,0,False,2019-01-18T16:38:45+08:00
FAE-581,,0,False,2019-01-18T16:38:45+08:00
507-FN,,0,False,2019-01-18T16:38:45+08:00
882-U3,,0,False,2019-01-18T16:38:45+08:00
FAB-293,,0,False,2019-01-18T16:38:45+08:00
KKA-0019,,0,False,2019-01-18T16:38:45+08:00
533-FG,,0,False,2019-01-18T16:38:45+08:00
537-FW,,0,False,2019-01-18T16:38:45+08:00
189-U9,,0,False,2019-01-18T16:38:45+08:00
978-FT,,0,False,2019-01-18T16:38:45+08:00
897-FN,,0,False,2019-01-18T16:38:45+08:00
245-FL,,0,False,2019-01-18T16:38:45+08:00
537-U6,,0,False,2019-01-18T16:38:45+08:00
KKA-0296,,0,False,2019-01-18T16:38:45+08:00
958-AB,,0,False,2019-01-18T16:38:45+08:00
431-FZ,,0,False,2019-01-18T16:38:45+08:00
FAB-076,,0,False,2019-01-18T16:38:45+08:00
KKA-1100,,0,False,2019-01-18T16:38:45+08:00
KKA-1778,,0,False,2019-01-18T16:38:45+08:00
092-U7,,0,False,2019-01-18T16:38:45+08:00
799-FD,,0,False,2019-01-18T16:38:45+08:00
242-FU,,0,False,2019-01-18T16:38:45+08:00
KKA-1359,,0,False,2019-01-18T16:38:45+08:00
381-U7,,1,False,2019-01-18T16:38:45+08:00
KKA-3835,,0,False,2019-01-18T16:38:45+08:00
197-U7,,0,False,2019-01-18T16:38:45+08:00
076-FW,,0,False,2019-01-18T16:38:45+08:00
387-FL,,0,False,2019-01-18T16:38:45+08:00
FAB-089,,0,False,2019-01-18T16:38:45+08:00
199-FE,,0,False,2019-01-18T16:38:45+08:00
880-U3,,0,False,2019-01-18T16:38:45+08:00
406-FT,,0,False,2019-01-18T16:38:45+08:00
AG-398,,0,False,2019-01-18T16:38:45+08:00
970-FS,,0,False,2019-01-18T16:38:45+08:00
501-FX,,0,False,2019-01-18T16:38:45+08:00
623-U8,,0,False,2019-01-18T16:38:45+08:00
193-FC,,0,False,2019-01-18T16:38:45+08:00
KKA-0538,,0,False,2019-01-18T16:38:45+08:00
980-FM,,0,False,2019-01-18T16:38:45+08:00
596-U6,,0,False,2019-01-18T16:38:45+08:00
589-U6,,0,False,2019-01-18T16:38:45+08:00
KKA-3501,,0,False,2019-01-18T16:38:45+08:00
919-FC,,0,False,2019-01-18T16:38:45+08:00
811-FS,,0,False,2019-01-18T16:38:45+08:00
907-FZ,,0,False,2019-01-18T16:38:45+08:00
KKA-0289,,0,False,2019-01-18T16:38:45+08:00
KKA-7618,,0,False,2019-01-18T16:38:45+08:00
538-FW,,0,False,2019-01-18T16:38:45+08:00
823-FZ,,0,False,2019-01-18T16:38:45+08:00
KKA-1765,,1,True,2019-01-18T16:38:45+08:00
688-U9,,0,False,2019-01-18T16:38:45+08:00
158-AC,,0,False,2019-01-18T16:38:45+08:00
KKA-7609,,0,False,2019-01-18T16:38:45+08:00
595-FG,,0,False,2019-01-18T16:38:45+08:00
955-FL,,0,False,2019-01-18T16:38:45+08:00
581-FG,,0,False,2019-01-18T16:38:45+08:00
270-U7,,0,False,2019-01-18T16:38:45+08:00
871-FM,,0,False,2019-01-18T16:38:45+08:00
180-FS,,0,False,2019-01-18T16:38:45+08:00
FN-471,,0,False,2019-01-18T16:38:45+08:00
647-FZ,,1,False,2019-01-18T16:38:45+08:00
FAE-671,,0,False,2019-01-18T16:38:45+08:00
FZ-946,,0,False,2019-01-18T16:38:45+08:00
889-FW,,0,False,2019-01-18T16:38:45+08:00
815-FZ,,0,False,2019-01-18T16:38:45+08:00
066-U6,,0,False,2019-01-18T16:38:45+08:00
659-U7,,0,False,2019-01-18T16:38:45+08:00
860-U7,,0,False,2019-01-18T16:38:45+08:00
710-FP,,0,False,2019-01-18T16:38:45+08:00
KKA-6379,,0,False,2019-01-18T16:38:45+08:00
486-FY,,0,False,2019-01-18T16:38:45+08:00
KKA-1115,,0,False,2019-01-18T16:38:45+08:00
062-U6,,0,False,2019-01-18T16:38:45+08:00
541-FX,,0,False,2019-01-18T16:38:45+08:00
576-FE,,0,False,2019-01-18T16:38:45+08:00
920-FY,,0,False,2019-01-18T16:38:45+08:00
FAB-020,,0,False,2019-01-18T16:38:45+08:00
881-FW,,0,False,2019-01-18T16:38:45+08:00
538-V2,,0,False,2019-01-18T16:38:45+08:00
275-U5,,0,False,2019-01-18T16:38:45+08:00
142-SS,,0,False,2019-01-18T16:38:45+08:00
638-U7,,0,False,2019-01-18T16:38:45+08:00
331-U7,,0,False,2019-01-18T16:38:45+08:00
920-U5,,0,False,2019-01-18T16:38:45+08:00
AF-477,,0,False,2019-01-18T16:38:45+08:00
595-U9,,0,False,2019-01-18T16:38:45+08:00
823-FJ,,0,False,2019-01-18T16:38:45+08:00
FAB-217,,0,False,2019-01-18T16:38:45+08:00
865-FX,,0,False,2019-01-18T16:38:45+08:00
582-FE,,0,False,2019-01-18T16:38:45+08:00
775-FY,,0,False,2019-01-18T16:38:45+08:00
093-FL,,0,False,2019-01-18T16:38:45+08:00
458-FD,,0,False,2019-01-18T16:38:45+08:00
FAF-803,,1,False,2019-01-18T16:38:45+08:00
640-FC,,0,False,2019-01-18T16:38:45+08:00
912-FN,,0,False,2019-01-18T16:38:45+08:00
101-U6,,1,False,2019-01-18T16:38:45+08:00
127-FZ,,0,False,2019-01-18T16:38:45+08:00
FAC-079,,0,False,2019-01-18T16:38:45+08:00
FAC-076,,0,False,2019-01-18T16:38:45+08:00
506-FD,,0,False,2019-01-18T16:38:45+08:00
760-U3,,0,False,2019-01-18T16:38:45+08:00
FAF-115,,0,False,2019-01-18T16:38:45+08:00
111-FC,,0,False,2019-01-18T16:38:45+08:00
955-FT,,0,False,2019-01-18T16:38:45+08:00
839-FQ,,0,False,2019-01-18T16:38:45+08:00
FAD-070,,0,False,2019-01-18T16:38:45+08:00
240-FS,,0,False,2019-01-18T16:38:45+08:00
809-FS,,0,False,2019-01-18T16:38:45+08:00
KKA-6150,,0,False,2019-01-18T16:38:45+08:00
339-FW,,0,False,2019-01-18T16:38:45+08:00
FAE-620,,0,False,2019-01-18T16:38:45+08:00
016-FH,,0,False,2019-01-18T16:38:45+08:00
FK-487,,0,False,2019-01-18T16:38:45+08:00
562-FT,,1,False,2019-01-18T16:38:45+08:00
021-FH,,0,False,2019-01-18T16:38:45+08:00
379-FL,,0,False,2019-01-18T16:38:45+08:00
088-FL,,0,False,2019-01-18T16:38:45+08:00
680-FB,,0,False,2019-01-18T16:38:45+08:00
916-FM,,0,False,2019-01-18T16:38:45+08:00
962-AB,,0,False,2019-01-18T16:38:45+08:00
763-FY,,0,False,2019-01-18T16:38:45+08:00
556-FX,,0,False,2019-01-18T16:38:45+08:00
845-U5,,0,False,2019-01-18T16:38:45+08:00
KKA-6152,,0,False,2019-01-18T16:38:45+08:00
797-FN,,0,False,2019-01-18T16:38:45+08:00
610-V2,,0,False,2019-01-18T16:38:45+08:00
009-FZ,,0,False,2019-01-18T16:38:45+08:00
FAB-937,,0,False,2019-01-18T16:38:45+08:00
KKA-0023,,0,False,2019-01-18T16:38:45+08:00
192-FE,,0,False,2019-01-18T16:38:45+08:00
FAE-625,,0,False,2019-01-18T16:38:45+08:00
609-V2,,0,False,2019-01-18T16:38:45+08:00
875-FQ,,0,False,2019-01-18T16:38:45+08:00
510-FM,,0,False,2019-01-18T16:38:45+08:00
418-V2,,0,False,2019-01-18T16:38:45+08:00
748-FG,,0,False,2019-01-18T16:38:45+08:00
KKA-0257,,0,False,2019-01-18T16:38:45+08:00
736-U9,,0,False,2019-01-18T16:38:45+08:00
828-FL,,0,False,2019-01-18T16:38:45+08:00
KKA-1507,,0,False,2019-01-18T16:38:45+08:00
511-U6,,0,False,2019-01-18T16:38:45+08:00
531-U8,,0,False,2019-01-18T16:38:45+08:00
296-FD,,0,False,2019-01-18T16:38:45+08:00
FAB-016,,0,False,2019-01-18T16:38:45+08:00
061-FZ,,0,False,2019-01-18T16:38:45+08:00
251-FX,,0,False,2019-01-18T16:38:45+08:00
382-FP,,0,False,2019-01-18T16:38:45+08:00
KKA-0527,,0,False,2019-01-18T16:38:45+08:00
018-AB,,0,False,2019-01-18T16:38:45+08:00
658-FT,,0,False,2019-01-18T16:38:45+08:00
475-V2,,0,False,2019-01-18T16:38:45+08:00
517-U6,,0,False,2019-01-18T16:38:45+08:00
979-FS,,1,False,2019-01-18T16:38:45+08:00
677-FQ,,0,False,2019-01-18T16:38:45+08:00
799-U3,,0,False,2019-01-18T16:38:45+08:00
373-FL,,0,False,2019-01-18T16:38:45+08:00
047-FM,,0,False,2019-01-18T16:38:45+08:00
770-U3,,0,False,2019-01-18T16:38:45+08:00
607-FW,,0,False,2019-01-18T16:38:45+08:00
807-U7,,0,False,2019-01-18T16:38:45+08:00
483-FY,,0,False,2019-01-18T16:38:45+08:00
KKA-0526,,0,False,2019-01-18T16:38:45+08:00
178-FN,,0,False,2019-01-18T16:38:45+08:00
875-FS,,0,False,2019-01-18T16:38:45+08:00
473-FD,,0,False,2019-01-18T16:38:45+08:00
193-U9,,0,False,2019-01-18T16:38:45+08:00
690-FQ,,0,False,2019-01-18T16:38:45+08:00
088-FW,,0,False,2019-01-18T16:38:45+08:00
FAE-595,,0,False,2019-01-18T16:38:45+08:00
KKA-1779,,0,False,2019-01-18T16:38:45+08:00
945-FZ,,1,False,2019-01-18T16:38:45+08:00
603-V2,,0,False,2019-01-18T16:38:45+08:00
FAD-015,,0,False,2019-01-18T16:38:45+08:00
FAB-165,,0,False,2019-01-18T16:38:45+08:00
862-U8,,0,False,2019-01-18T16:38:45+08:00
FAE-690,,0,False,2019-01-18T16:38:45+08:00
665-FR,,0,False,2019-01-18T16:38:45+08:00
186-FE,,0,False,2019-01-18T16:38:45+08:00
017-U6,,0,False,2019-01-18T16:38:45+08:00
647-FW,,0,False,2019-01-18T16:38:45+08:00
602-FW,,0,False,2019-01-18T16:38:45+08:00
805-XH,,0,False,2019-01-18T16:38:45+08:00
KKA-6356,,0,False,2019-01-18T16:38:45+08:00
FAB-831,,0,False,2019-01-18T16:38:45+08:00
523-U5,,0,False,2019-01-18T16:38:45+08:00
740-FM,,0,False,2019-01-18T16:38:45+08:00
FAB-133,,0,False,2019-01-18T16:38:45+08:00
445-V2,,0,False,2019-01-18T16:38:45+08:00
603-FW,,0,False,2019-01-18T16:38:45+08:00
387-FE,,0,False,2019-01-18T16:38:45+08:00
026-FZ,,0,False,2019-01-18T16:38:45+08:00
715-FS,,0,False,2019-01-18T16:38:45+08:00
970-FE,,0,False,2019-01-18T16:38:45+08:00
776-FU,,0,False,2019-01-18T16:38:45+08:00
829-FL,,0,False,2019-01-18T16:38:45+08:00
FAE-589,,0,False,2019-01-18T16:38:45+08:00
531-FY,,0,False,2019-01-18T16:38:45+08:00
440-FY,,0,False,2019-01-18T16:38:45+08:00
KKA-0006,,0,False,2019-01-18T16:38:45+08:00
099-FL,,0,False,2019-01-18T16:38:45+08:00
FAE-628,,1,False,2019-01-18T16:38:45+08:00
FN-302,,0,False,2019-01-18T16:38:45+08:00
441-V2,,0,False,2019-01-18T16:38:45+08:00
876-FX,,0,False,2019-01-18T16:38:45+08:00
796-FD,,0,False,2019-01-18T16:38:45+08:00
302-FD,,0,False,2019-01-18T16:38:45+08:00
027-FZ,,0,False,2019-01-18T16:38:45+08:00
917-FD,,0,False,2019-01-18T16:38:45+08:00
FAC-722,,0,False,2019-01-18T16:38:45+08:00
489-FY,,0,False,2019-01-18T16:38:45+08:00
FAE-585,,0,False,2019-01-18T16:38:45+08:00
465-FS,,0,False,2019-01-18T16:38:45+08:00
332-FC,,0,False,2019-01-18T16:38:45+08:00
890-FQ,,0,False,2019-01-18T16:38:45+08:00
962-FX,,0,False,2019-01-18T16:38:45+08:00
782-FU,,0,False,2019-01-18T16:38:45+08:00
509-FN,,0,False,2019-01-18T16:38:45+08:00
261-V6,,0,False,2019-01-18T16:38:45+08:00
886-FR,,0,False,2019-01-18T16:38:45+08:00
632-FQ,,0,False,2019-01-18T16:38:45+08:00
199-FN,,0,False,2019-01-18T16:38:45+08:00
583-FT,,0,False,2019-01-18T16:38:45+08:00
191-U9,,0,False,2019-01-18T16:38:45+08:00
AG-392,,0,False,2019-01-18T16:38:45+08:00
246-FL,,0,False,2019-01-18T16:38:45+08:00
439-V2,,0,False,2019-01-18T16:38:45+08:00
729-FP,,0,False,2019-01-18T16:38:45+08:00
308-U6,,0,False,2019-01-18T16:38:45+08:00
550-FE,,0,False,2019-01-18T16:38:45+08:00
725-FU,,0,False,2019-01-18T16:38:45+08:00
262-FB,,0,False,2019-01-18T16:38:45+08:00
183-FE,,0,False,2019-01-18T16:38:45+08:00
058-U6,,0,False,2019-01-18T16:38:45+08:00
FAB-287,,0,False,2019-01-18T16:38:45+08:00
057-FS,,0,False,2019-01-18T16:38:45+08:00
537-V2,,0,False,2019-01-18T16:38:45+08:00
683-XH,,0,False,2019-01-18T16:38:45+08:00
801-U7,,0,False,2019-01-18T16:38:45+08:00
672-U7,,0,False,2019-01-18T16:38:45+08:00
689-FD,,0,False,2019-01-18T16:38:45+08:00
166-U7,,0,False,2019-01-18T16:38:45+08:00
FAB-288,,0,False,2019-01-18T16:38:45+08:00
325-FG,,0,False,2019-01-18T16:38:45+08:00
245-FS,,0,False,2019-01-18T16:38:45+08:00
351-U5,,0,False,2019-01-18T16:38:45+08:00
KKA-8510,,0,False,2019-01-18T16:38:45+08:00
575-FG,,0,False,2019-01-18T16:38:45+08:00
515-U9,,0,False,2019-01-18T16:38:45+08:00
FAD-031,,0,False,2019-01-18T16:38:45+08:00
KKA-3839,,0,False,2019-01-18T16:38:45+08:00
562-FE,,0,False,2019-01-18T16:38:45+08:00
617-FD,,0,False,2019-01-18T16:38:45+08:00
098-FL,,0,False,2019-01-18T16:38:45+08:00
951-FT,,0,False,2019-01-18T16:38:45+08:00
198-FL,,0,False,2019-01-18T16:38:45+08:00
329-FN,,0,False,2019-01-18T16:38:45+08:00
637-U7,,0,False,2019-01-18T16:38:45+08:00
385-FX,,0,False,2019-01-18T16:38:45+08:00
420-FE,,0,False,2019-01-18T16:38:45+08:00
527-FY,,0,False,2019-01-18T16:38:45+08:00
335-AC,,0,False,2019-01-18T16:38:45+08:00
176-FB,,0,False,2019-01-18T16:38:45+08:00
FAB-765,,0,False,2019-01-18T16:38:45+08:00
KKA-1097,,0,False,2019-01-18T16:38:45+08:00
657-U8,,0,False,2019-01-18T16:38:45+08:00
KKA-2768,,0,False,2019-01-18T16:38:45+08:00
KKA-2665,,0,False,2019-01-18T16:38:45+08:00
336-FC,,0,False,2019-01-18T16:38:45+08:00
245-FE,,0,False,2019-01-18T16:38:45+08:00
198-U6,,0,False,2019-01-18T16:38:45+08:00
251-FT,,0,False,2019-01-18T16:38:45+08:00
811-U7,,0,False,2019-01-18T16:38:45+08:00
685-XH,,0,False,2019-01-18T16:38:45+08:00
232-FS,,0,False,2019-01-18T16:38:45+08:00
103-FJ,,0,False,2019-01-18T16:38:45+08:00
712-U5,,0,False,2019-01-18T16:38:45+08:00
745-FM,,0,False,2019-01-18T16:38:45+08:00
382-FE,,0,False,2019-01-18T16:38:45+08:00
FAB-925,,0,False,2019-01-18T16:38:45+08:00
259-U7,,0,False,2019-01-18T16:38:45+08:00
FAB-889,,0,False,2019-01-18T16:38:45+08:00
961-FW,,0,False,2019-01-18T16:38:45+08:00
687-U7,,0,False,2019-01-18T16:38:45+08:00
FAF-112,,1,False,2019-01-18T16:38:45+08:00
FAD-623,,0,False,2019-01-18T16:38:45+08:00
KKA-1282,,0,False,2019-01-18T16:38:45+08:00
589-FG,,0,False,2019-01-18T16:38:45+08:00
385-NN,,0,False,2019-01-18T16:38:45+08:00
841-FP,,0,False,2019-01-18T16:38:45+08:00
868-FW,,0,False,2019-01-18T16:38:45+08:00
530-FG,,0,False,2019-01-18T16:38:45+08:00
849-XH,,0,False,2019-01-18T16:38:45+08:00
956-FS,,0,False,2019-01-18T16:38:45+08:00
136-U9,,1,False,2019-01-18T16:38:45+08:00
301-U8,,0,False,2019-01-18T16:38:45+08:00
586-U9,,0,False,2019-01-18T16:38:45+08:00
941-FN,,0,False,2019-01-18T16:38:45+08:00
092-FL,,0,False,2019-01-18T16:38:45+08:00
518-FM,,0,False,2019-01-18T16:38:45+08:00
032-FZ,,0,False,2019-01-18T16:38:45+08:00
831-FM,,0,False,2019-01-18T16:38:45+08:00
520-U6,,0,False,2019-01-18T16:38:45+08:00
FAF-101,,0,False,2019-01-18T16:38:45+08:00
955-FW,,0,False,2019-01-18T16:38:45+08:00
303-U8,,0,False,2019-01-18T16:38:45+08:00
400-FT,,0,False,2019-01-18T16:38:45+08:00
FAE-665,,0,False,2019-01-18T16:38:45+08:00
197-FE,,0,False,2019-01-18T16:38:45+08:00
238-FE,,0,False,2019-01-18T16:38:45+08:00
332-AC,,0,False,2019-01-18T16:38:45+08:00
887-XH,,0,False,2019-01-18T16:38:45+08:00
301-U7,,0,False,2019-01-18T16:38:45+08:00
462-V2,,0,False,2019-01-18T16:38:45+08:00
001-U6,,0,False,2019-01-18T16:38:45+08:00
669-U8,,0,False,2019-01-18T16:38:45+08:00
198-FD,,0,False,2019-01-18T16:38:45+08:00
516-U6,,0,False,2019-01-18T16:38:45+08:00
FAB-959,,0,False,2019-01-18T16:38:45+08:00
669-U9,,0,False,2019-01-18T16:38:45+08:00
475-AC,,0,False,2019-01-18T16:38:45+08:00
247-FL,,0,False,2019-01-18T16:38:45+08:00
201-U6,,0,False,2019-01-18T16:38:45+08:00
770-U9,,0,False,2019-01-18T16:38:45+08:00
842-FY,,0,False,2019-01-18T16:38:45+08:00
469-FD,,0,False,2019-01-18T16:38:45+08:00
905-FX,,0,False,2019-01-18T16:38:45+08:00
538-U7,,0,False,2019-01-18T16:38:45+08:00
FAD-075,,0,False,2019-01-18T16:38:45+08:00
KKA-1027,,0,False,2019-01-18T16:38:45+08:00
KKA-1680,,0,False,2019-01-18T16:38:45+08:00
235-FS,,0,False,2019-01-18T16:38:45+08:00
