RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,TicketPriceDescriptionZh,TicketPriceDescriptionEn,FareBufferZoneDescriptionZh,FareBufferZoneDescriptionEn,RouteMapImageUrl,City,CityCode,UpdateTime,VersionID
NWT16903,16903,True,"[{'OperatorID': '16242', 'OperatorName': {'Zh_tw': '樹林區公所', 'En': 'Shulin District Office'}, 'OperatorCode': 'ShulinDistrictOffice', 'OperatorNo': '1603'}]",005,015,"[{'SubRouteUID': 'NWT158030', 'SubRouteID': '158030', 'OperatorIDs': ['16242'], 'SubRouteName': {'Zh_tw': 'F611大學風呂(學勤路)', 'En': 'F611Daxue Fenglu Community'}, 'Direction': 0, 'FirstBusTime': '0800', 'LastBusTime': '1300'}, {'SubRouteUID': 'NWT158997', 'SubRouteID': '158997', 'OperatorIDs': ['16242'], 'SubRouteName': {'Zh_tw': 'F611林口長庚醫院', 'En': 'F611Linkou Chang-Gung Memorial Hospital'}, 'Direction': 1, 'FirstBusTime': '1115', 'LastBusTime': '1700'}, {'SubRouteUID': 'NWT159255', 'SubRouteID': '159255', 'OperatorIDs': ['16242'], 'SubRouteName': {'Zh_tw': 'F611第二班', 'En': 'F611Second'}, 'Direction': 0, 'FirstBusTime': '0800', 'LastBusTime': '1300'}, {'SubRouteUID': 'NWT159255', 'SubRouteID': '159255', 'OperatorIDs': ['16242'], 'SubRouteName': {'Zh_tw': 'F611第二班', 'En': 'F611Second'}, 'Direction': 1, 'FirstBusTime': '1115', 'LastBusTime': '1700'}]",11,"{'Zh_tw': 'F611', 'En': 'F611'}",大學風呂,Daxue Fenglu,長庚醫院,Chang Gung Memorial Hospital,https://ebus.gov.taipei/MapOverview?nid=0454061100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16906,16906,False,"[{'OperatorID': '16243', 'OperatorName': {'Zh_tw': '三峽區公所', 'En': 'Sanxia District Office'}, 'OperatorCode': 'SanxiaDistrictOffice', 'OperatorNo': '0308'}]",005,015,"[{'SubRouteUID': 'NWT158033', 'SubRouteID': '158033', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F623', 'En': 'F623'}, 'Direction': 0, 'FirstBusTime': '0630', 'LastBusTime': '1750', 'HolidayFirstBusTime': '0630', 'HolidayLastBusTime': '1720'}]",11,"{'Zh_tw': 'F623', 'En': 'F623'}",三鶯國民運動中心,Sanying Public Sports Center,福慶宮,Fuqing Temple,https://ebus.gov.taipei/MapOverview?nid=0454062300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16907,16907,False,"[{'OperatorID': '16243', 'OperatorName': {'Zh_tw': '三峽區公所', 'En': 'Sanxia District Office'}, 'OperatorCode': 'SanxiaDistrictOffice', 'OperatorNo': '0308'}]",005,015,"[{'SubRouteUID': 'NWT158034', 'SubRouteID': '158034', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F625', 'En': 'F625'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '1750', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1750'}]",11,"{'Zh_tw': 'F625', 'En': 'F625'}",大仁路大勇路口,Daren & Dayong Intersection,明德中學,Mingde Junior High School,https://ebus.gov.taipei/MapOverview?nid=0454062500,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16908,16908,True,"[{'OperatorID': '16243', 'OperatorName': {'Zh_tw': '三峽區公所', 'En': 'Sanxia District Office'}, 'OperatorCode': 'SanxiaDistrictOffice', 'OperatorNo': '0308'}]",005,015,"[{'SubRouteUID': 'NWT158035', 'SubRouteID': '158035', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F626新市民-行修宮-天后宮', 'En': 'F626'}, 'Direction': 0, 'FirstBusTime': '1015', 'LastBusTime': '1830', 'HolidayFirstBusTime': '1015', 'HolidayLastBusTime': '1830'}, {'SubRouteUID': 'NWT160438', 'SubRouteID': '160438', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F626新市民-行修宮', 'En': 'F626'}, 'Direction': 0, 'FirstBusTime': '1015', 'LastBusTime': '1830', 'HolidayFirstBusTime': '1015', 'HolidayLastBusTime': '1830'}]",11,"{'Zh_tw': 'F626', 'En': 'F626'}",三峽國小,Sanxia Elementary School,白雞行修宮,Baiji Xingxiu Temple,https://ebus.gov.taipei/MapOverview?nid=0454062600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16909,16909,False,"[{'OperatorID': '16243', 'OperatorName': {'Zh_tw': '三峽區公所', 'En': 'Sanxia District Office'}, 'OperatorCode': 'SanxiaDistrictOffice', 'OperatorNo': '0308'}]",005,015,"[{'SubRouteUID': 'NWT158036', 'SubRouteID': '158036', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F627', 'En': 'F627'}, 'Direction': 0, 'FirstBusTime': '0700', 'LastBusTime': '1630', 'HolidayFirstBusTime': '0730', 'HolidayLastBusTime': '1800'}]",11,"{'Zh_tw': 'F627', 'En': 'F627'}",三峽國小,Sanxia Elementary School,五寮,Wuliao,https://ebus.gov.taipei/MapOverview?nid=0454062700,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16910,16910,True,"[{'OperatorID': '16243', 'OperatorName': {'Zh_tw': '三峽區公所', 'En': 'Sanxia District Office'}, 'OperatorCode': 'SanxiaDistrictOffice', 'OperatorNo': '0308'}]",005,015,"[{'SubRouteUID': 'NWT158037', 'SubRouteID': '158037', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F628', 'En': 'F628'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '1730', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1730'}, {'SubRouteUID': 'NWT161127', 'SubRouteID': '161127', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F628假日', 'En': 'F628 Holiday'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '1730', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1730'}]",11,"{'Zh_tw': 'F628', 'En': 'F628'}",三峽國小,Sanxia Elementary School,湊合橋,Couhe Bridge,https://ebus.gov.taipei/MapOverview?nid=0454062800,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16912,16912,True,"[{'OperatorID': '16243', 'OperatorName': {'Zh_tw': '三峽區公所', 'En': 'Sanxia District Office'}, 'OperatorCode': 'SanxiaDistrictOffice', 'OperatorNo': '0308'}]",005,015,"[{'SubRouteUID': 'NWT158039', 'SubRouteID': '158039', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F629延駛四份仔', 'En': 'F629'}, 'Direction': 0, 'FirstBusTime': '0615', 'LastBusTime': '1730', 'HolidayFirstBusTime': '0615', 'HolidayLastBusTime': '1830'}, {'SubRouteUID': 'NWT160437', 'SubRouteID': '160437', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F629', 'En': 'F629'}, 'Direction': 0, 'FirstBusTime': '0615', 'LastBusTime': '1730', 'HolidayFirstBusTime': '0615', 'HolidayLastBusTime': '1830'}]",11,"{'Zh_tw': 'F629', 'En': 'F629'}",文化停車場,Wenhua Parking Lot,鹿母潭,Lumutan,https://ebus.gov.taipei/MapOverview?nid=0454062900,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16914,16914,True,"[{'OperatorID': '16243', 'OperatorName': {'Zh_tw': '三峽區公所', 'En': 'Sanxia District Office'}, 'OperatorCode': 'SanxiaDistrictOffice', 'OperatorNo': '0308'}]",005,015,"[{'SubRouteUID': 'NWT158041', 'SubRouteID': '158041', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F630長福停車場', 'En': 'F630Changfu Parking Lot'}, 'Direction': 0, 'FirstBusTime': '0700', 'LastBusTime': '1300', 'HolidayFirstBusTime': '0700', 'HolidayLastBusTime': '1300'}, {'SubRouteUID': 'NWT158998', 'SubRouteID': '158998', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F630長庚醫院林口總院', 'En': 'F630 Chang-Gung Memorial Hospital Linkou Branch'}, 'Direction': 1, 'FirstBusTime': '1000', 'LastBusTime': '1630', 'HolidayFirstBusTime': '1000', 'HolidayLastBusTime': '1630'}]",11,"{'Zh_tw': 'F630', 'En': 'F630'}",長福停車場,Changfu Parking Lot,長庚醫院林口總院,Chang-Gung Memorial Hospital Linkou Branch,https://ebus.gov.taipei/MapOverview?nid=0454063000,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16919,16919,False,"[{'OperatorID': '16244', 'OperatorName': {'Zh_tw': '鶯歌區公所', 'En': 'Yingge District Office'}, 'OperatorCode': 'YinggeDistrictOffice', 'OperatorNo': '2201'}]",005,015,"[{'SubRouteUID': 'NWT158046', 'SubRouteID': '158046', 'OperatorIDs': ['16244'], 'SubRouteName': {'Zh_tw': 'F651', 'En': 'F651'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2315', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2315'}]",11,"{'Zh_tw': 'F651', 'En': 'F651'}",鶯歌火車站,Yingge Rail Sta.,二橋,Erqiao,https://ebus.gov.taipei/MapOverview?nid=0454065100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16920,16920,True,"[{'OperatorID': '16244', 'OperatorName': {'Zh_tw': '鶯歌區公所', 'En': 'Yingge District Office'}, 'OperatorCode': 'YinggeDistrictOffice', 'OperatorNo': '2201'}]",005,015,"[{'SubRouteUID': 'NWT158047', 'SubRouteID': '158047', 'OperatorIDs': ['16244'], 'SubRouteName': {'Zh_tw': 'F652國慶街115巷口', 'En': 'F652Lane 115 Guoqing St. Intersection'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '1800', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1800'}, {'SubRouteUID': 'NWT159000', 'SubRouteID': '159000', 'OperatorIDs': ['16244'], 'SubRouteName': {'Zh_tw': 'F652恩主公醫院', 'En': 'F652Enzhugong Hospital'}, 'Direction': 1, 'FirstBusTime': '0620', 'LastBusTime': '1820', 'HolidayFirstBusTime': '0620', 'HolidayLastBusTime': '1820'}]",11,"{'Zh_tw': 'F652', 'En': 'F652'}",鶯歌區公所,Yingge District Office,恩主公醫院,EnChuKong Hospital,https://ebus.gov.taipei/MapOverview?nid=0454065200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16922,16922,False,"[{'OperatorID': '16244', 'OperatorName': {'Zh_tw': '鶯歌區公所', 'En': 'Yingge District Office'}, 'OperatorCode': 'YinggeDistrictOffice', 'OperatorNo': '2201'}]",005,015,"[{'SubRouteUID': 'NWT158049', 'SubRouteID': '158049', 'OperatorIDs': ['16244'], 'SubRouteName': {'Zh_tw': 'F653A', 'En': 'F653A'}, 'Direction': 0, 'FirstBusTime': '0500', 'LastBusTime': '2315', 'HolidayFirstBusTime': '0500', 'HolidayLastBusTime': '2315'}]",11,"{'Zh_tw': 'F653A', 'En': 'F653A'}",鶯歌火車站,Yingge Rail Sta.,林長壽圖書館,Lin Chang Shou Library,https://ebus.gov.taipei/MapOverview?nid=0454065300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16923,16923,False,"[{'OperatorID': '16244', 'OperatorName': {'Zh_tw': '鶯歌區公所', 'En': 'Yingge District Office'}, 'OperatorCode': 'YinggeDistrictOffice', 'OperatorNo': '2201'}]",005,015,"[{'SubRouteUID': 'NWT158050', 'SubRouteID': '158050', 'OperatorIDs': ['16244'], 'SubRouteName': {'Zh_tw': 'F653B', 'En': 'F653B'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '1830', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '1830'}]",11,"{'Zh_tw': 'F653B', 'En': 'F653B'}",鶯歌火車站,Yingge Rail Sta.,林長壽圖書館,Lin Chang Shou Library,https://ebus.gov.taipei/MapOverview?nid=0454065370,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16924,16924,True,"[{'OperatorID': '16244', 'OperatorName': {'Zh_tw': '鶯歌區公所', 'En': 'Yingge District Office'}, 'OperatorCode': 'YinggeDistrictOffice', 'OperatorNo': '2201'}]",005,015,"[{'SubRouteUID': 'NWT158051', 'SubRouteID': '158051', 'OperatorIDs': ['16244'], 'SubRouteName': {'Zh_tw': 'F655鶯歌區公所', 'En': 'F655Yingge District Office'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '1640', 'HolidayFirstBusTime': '0600', 'HolidayLastBusTime': '1640'}, {'SubRouteUID': 'NWT159001', 'SubRouteID': '159001', 'OperatorIDs': ['16244'], 'SubRouteName': {'Zh_tw': 'F655長庚醫院(總院)', 'En': 'F655Chang-Gung Memorial Hospital'}, 'Direction': 1, 'FirstBusTime': '0635', 'LastBusTime': '1750', 'HolidayFirstBusTime': '0635', 'HolidayLastBusTime': '1750'}]",11,"{'Zh_tw': 'F655', 'En': 'F655'}",鶯歌區公所,Yingge District Office,長庚醫院(總院),Linkou Chang-Gung Memorial Hospital,https://ebus.gov.taipei/MapOverview?nid=0454065500,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16926,16926,False,"[{'OperatorID': '16244', 'OperatorName': {'Zh_tw': '鶯歌區公所', 'En': 'Yingge District Office'}, 'OperatorCode': 'YinggeDistrictOffice', 'OperatorNo': '2201'}]",005,015,"[{'SubRouteUID': 'NWT158053', 'SubRouteID': '158053', 'OperatorIDs': ['16244'], 'SubRouteName': {'Zh_tw': 'F656', 'En': 'F656'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2315', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2315'}]",11,"{'Zh_tw': 'F656', 'En': 'F656'}",鶯歌火車站,Yingge Rail Sta.,鳳吉一街94號,Fengji 1st St.,https://ebus.gov.taipei/MapOverview?nid=0454065600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16929,16929,True,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT158056', 'SubRouteID': '158056', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': 'F703前三班', 'En': 'F703 Sweet'}, 'Direction': 0, 'FirstBusTime': '0550', 'LastBusTime': '0710', 'HolidayFirstBusTime': '0550', 'HolidayLastBusTime': '0710'}, {'SubRouteUID': 'NWT158056', 'SubRouteID': '158056', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': 'F703前三班', 'En': 'F703 Sweet'}, 'Direction': 1, 'FirstBusTime': '0550', 'LastBusTime': '0710', 'HolidayFirstBusTime': '0550', 'HolidayLastBusTime': '0710'}]",11,"{'Zh_tw': 'F703前三班', 'En': 'F703sweet'}",頂好社區,頂好社區,雙城路115號,雙城路115號,https://ebus.gov.taipei/MapOverview?nid=0454070390,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16930,16930,True,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT158057', 'SubRouteID': '158057', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '592', 'En': '592'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0720', 'HolidayLastBusTime': '1900'}, {'SubRouteUID': 'NWT158057', 'SubRouteID': '158057', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '592', 'En': '592'}, 'Direction': 1, 'FirstBusTime': '0640', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0720', 'HolidayLastBusTime': '1900'}, {'SubRouteUID': 'NWT159897', 'SubRouteID': '159897', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '592繞惠國市場', 'En': '592 Sub Huiguo Market'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0720', 'HolidayLastBusTime': '1900'}, {'SubRouteUID': 'NWT159897', 'SubRouteID': '159897', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '592繞惠國市場', 'En': '592 Sub Huiguo Market'}, 'Direction': 1, 'FirstBusTime': '0640', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0720', 'HolidayLastBusTime': '1900'}, {'SubRouteUID': 'NWT159898', 'SubRouteID': '159898', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '592延耕莘醫院', 'En': '592 Sub Cardinal Tien Hospital'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0720', 'HolidayLastBusTime': '1900'}, {'SubRouteUID': 'NWT159898', 'SubRouteID': '159898', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '592延耕莘醫院', 'En': '592 Sub Cardinal Tien Hospital'}, 'Direction': 1, 'FirstBusTime': '0640', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0720', 'HolidayLastBusTime': '1900'}]",11,"{'Zh_tw': '592', 'En': '592'}",寶興路60巷口,Lane 60 Baoxing Rd. Entrance,捷運七張站,MRT Qizhang Sta.,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0454070500,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16937,16937,True,"[{'OperatorID': '16246', 'OperatorName': {'Zh_tw': '深坑區公所', 'En': 'Shenkeng District Office'}, 'OperatorCode': 'ShenkengDistrictOffice', 'OperatorNo': '1109'}]",005,015,"[{'SubRouteUID': 'NWT158064', 'SubRouteID': '158064', 'OperatorIDs': ['16246'], 'SubRouteName': {'Zh_tw': 'F711深坑區公有市場', 'En': 'F711Shenkeng Market'}, 'Direction': 0, 'FirstBusTime': '0700', 'LastBusTime': '1720'}, {'SubRouteUID': 'NWT159002', 'SubRouteID': '159002', 'OperatorIDs': ['16246'], 'SubRouteName': {'Zh_tw': 'F711深坑國小', 'En': 'F711Shenkeng Elementary School'}, 'Direction': 1, 'FirstBusTime': '1240', 'LastBusTime': '1605'}]",11,"{'Zh_tw': 'F711', 'En': 'F711'}",深坑區公有市場,Shenkeng Market,深坑國小,Shenkeng Elementary School,https://ebus.gov.taipei/MapOverview?nid=0454071100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16939,16939,True,"[{'OperatorID': '16246', 'OperatorName': {'Zh_tw': '深坑區公所', 'En': 'Shenkeng District Office'}, 'OperatorCode': 'ShenkengDistrictOffice', 'OperatorNo': '1109'}]",005,015,"[{'SubRouteUID': 'NWT158066', 'SubRouteID': '158066', 'OperatorIDs': ['16246'], 'SubRouteName': {'Zh_tw': 'F713', 'En': 'F713'}, 'Direction': 0, 'FirstBusTime': '0700', 'LastBusTime': '1720'}, {'SubRouteUID': 'NWT158066', 'SubRouteID': '158066', 'OperatorIDs': ['16246'], 'SubRouteName': {'Zh_tw': 'F713', 'En': 'F713'}, 'Direction': 1, 'FirstBusTime': '0700', 'LastBusTime': '1720'}]",11,"{'Zh_tw': 'F713', 'En': 'F713'}",深坑國小,Shenkeng Elementary School,深坑區公所,Shenkeng District Office,https://ebus.gov.taipei/MapOverview?nid=0454071300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16940,16940,True,"[{'OperatorID': '16246', 'OperatorName': {'Zh_tw': '深坑區公所', 'En': 'Shenkeng District Office'}, 'OperatorCode': 'ShenkengDistrictOffice', 'OperatorNo': '1109'}]",005,015,"[{'SubRouteUID': 'NWT158067', 'SubRouteID': '158067', 'OperatorIDs': ['16246'], 'SubRouteName': {'Zh_tw': 'F712', 'En': 'F712'}, 'Direction': 0, 'FirstBusTime': '0750', 'LastBusTime': '1500'}, {'SubRouteUID': 'NWT158067', 'SubRouteID': '158067', 'OperatorIDs': ['16246'], 'SubRouteName': {'Zh_tw': 'F712', 'En': 'F712'}, 'Direction': 1, 'FirstBusTime': '0750', 'LastBusTime': '1500'}]",11,"{'Zh_tw': 'F712', 'En': 'F712'}",深坑國小,Shenkeng Elementary School,大崙尾,Dalunwei,https://ebus.gov.taipei/MapOverview?nid=0454071200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16941,16941,True,"[{'OperatorID': '16247', 'OperatorName': {'Zh_tw': '坪林區公所', 'En': 'Pinglin District Office'}, 'OperatorCode': 'PinglinDistrictOffice', 'OperatorNo': '0811'}]",005,015,"[{'SubRouteUID': 'NWT158068', 'SubRouteID': '158068', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F721坪林國中至英速魔法學院', 'En': 'F721 Pinglin Junior High School-English Wonderland'}, 'Direction': 0, 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1600'}, {'SubRouteUID': 'NWT159228', 'SubRouteID': '159228', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F721英速魔法學院至坪林國中', 'En': 'F721 English Wonderland-Pinglin Junior High School'}, 'Direction': 1, 'HolidayFirstBusTime': '0900', 'HolidayLastBusTime': '1700'}, {'SubRouteUID': 'NWT160557', 'SubRouteID': '160557', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F721坪林國中至南山寺', 'En': 'F721 Pinglin Junior High School-Nanshan Temple'}, 'Direction': 0, 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1600'}, {'SubRouteUID': 'NWT160558', 'SubRouteID': '160558', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F721南山寺至坪林國中', 'En': 'F721 Nanshan Temple-Pinglin Junior High School'}, 'Direction': 1, 'HolidayFirstBusTime': '0900', 'HolidayLastBusTime': '1700'}]",11,"{'Zh_tw': 'F721', 'En': 'F721'}",坪林國中,Pinglin Junior High School,南山寺,Nanshan Temple,https://ebus.gov.taipei/MapOverview?nid=0454072100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16942,16942,True,"[{'OperatorID': '16247', 'OperatorName': {'Zh_tw': '坪林區公所', 'En': 'Pinglin District Office'}, 'OperatorCode': 'PinglinDistrictOffice', 'OperatorNo': '0811'}]",005,015,"[{'SubRouteUID': 'NWT158069', 'SubRouteID': '158069', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F722', 'En': 'F722'}, 'Direction': 0, 'FirstBusTime': '0800', 'LastBusTime': '1600', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1600'}, {'SubRouteUID': 'NWT158069', 'SubRouteID': '158069', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F722', 'En': 'F722'}, 'Direction': 1, 'FirstBusTime': '0900', 'LastBusTime': '1700', 'HolidayFirstBusTime': '0900', 'HolidayLastBusTime': '1700'}]",11,"{'Zh_tw': 'F722', 'En': 'F722'}",坪林國中,Pinglin Junior High School,九芎根101,Jiuqionggen 101,https://ebus.gov.taipei/MapOverview?nid=0454072200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16943,16943,True,"[{'OperatorID': '16247', 'OperatorName': {'Zh_tw': '坪林區公所', 'En': 'Pinglin District Office'}, 'OperatorCode': 'PinglinDistrictOffice', 'OperatorNo': '0811'}]",005,015,"[{'SubRouteUID': 'NWT158070', 'SubRouteID': '158070', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F723', 'En': 'F723'}, 'Direction': 0, 'FirstBusTime': '0900', 'LastBusTime': '1700', 'HolidayFirstBusTime': '0830', 'HolidayLastBusTime': '1530'}, {'SubRouteUID': 'NWT158070', 'SubRouteID': '158070', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F723', 'En': 'F723'}, 'Direction': 1, 'FirstBusTime': '0625', 'LastBusTime': '1800', 'HolidayFirstBusTime': '0930', 'HolidayLastBusTime': '1630'}]",11,"{'Zh_tw': 'F723', 'En': 'F723'}",坪林國中,Pinglin Junior High School,九芎根101,Jiuqionggen 101,https://ebus.gov.taipei/MapOverview?nid=0454072300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16944,16944,True,"[{'OperatorID': '16248', 'OperatorName': {'Zh_tw': '瑞芳區公所', 'En': 'Ruifang District Office'}, 'OperatorCode': 'RuifangDistrictOffice', 'OperatorNo': '1312'}]",005,015,"[{'SubRouteUID': 'NWT158071', 'SubRouteID': '158071', 'OperatorIDs': ['16248'], 'SubRouteName': {'Zh_tw': 'F801第一市場', 'En': 'F801First Market'}, 'Direction': 0, 'FirstBusTime': '0720', 'LastBusTime': '0720'}, {'SubRouteUID': 'NWT159003', 'SubRouteID': '159003', 'OperatorIDs': ['16248'], 'SubRouteName': {'Zh_tw': 'F801月眉路56號', 'En': 'F801 No.56 Yuemei Rd.'}, 'Direction': 1, 'FirstBusTime': '0630', 'LastBusTime': '0630'}]",11,"{'Zh_tw': 'F801', 'En': 'F801'}",瑞芳,Ruifang,四腳亭,Sijiaoting,https://ebus.gov.taipei/MapOverview?nid=0454080100,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16946,16946,True,"[{'OperatorID': '16248', 'OperatorName': {'Zh_tw': '瑞芳區公所', 'En': 'Ruifang District Office'}, 'OperatorCode': 'RuifangDistrictOffice', 'OperatorNo': '1312'}]",005,015,"[{'SubRouteUID': 'NWT158073', 'SubRouteID': '158073', 'OperatorIDs': ['16248'], 'SubRouteName': {'Zh_tw': 'F802祖師廟', 'En': 'F802 Zushi Temple'}, 'Direction': 0, 'FirstBusTime': '0830', 'LastBusTime': '1530'}, {'SubRouteUID': 'NWT159004', 'SubRouteID': '159004', 'OperatorIDs': ['16248'], 'SubRouteName': {'Zh_tw': 'F802祈堂廟', 'En': 'F802Qitang Temple'}, 'Direction': 1, 'FirstBusTime': '0915', 'LastBusTime': '1630'}]",11,"{'Zh_tw': 'F802', 'En': 'F802'}",瑞芳,Ruifang,金九線,Jinjiu,https://ebus.gov.taipei/MapOverview?nid=0454080200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT16948,16948,True,"[{'OperatorID': '16248', 'OperatorName': {'Zh_tw': '瑞芳區公所', 'En': 'Ruifang District Office'}, 'OperatorCode': 'RuifangDistrictOffice', 'OperatorNo': '1312'}]",005,015,"[{'SubRouteUID': 'NWT158075', 'SubRouteID': '158075', 'OperatorIDs': ['16248'], 'SubRouteName': {'Zh_tw': 'F803第一市場', 'En': 'F803First Market'}, 'Direction': 0, 'FirstBusTime': '0910', 'LastBusTime': '1710'}, {'SubRouteUID': 'NWT159005', 'SubRouteID': '159005', 'OperatorIDs': ['16248'], 'SubRouteName': {'Zh_tw': 'F803月眉路56號', 'En': 'F803No.56 Yuemei Rd.'}, 'Direction': 1, 'FirstBusTime': '0810', 'LastBusTime': '1755'}]",11,"{'Zh_tw': 'F803', 'En': 'F803'}",瑞芳,Ruifang,四腳亭,Sijiaoting,https://ebus.gov.taipei/MapOverview?nid=0454080300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
