StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
PEN135964,135964,菜園營區站,POINT (119.604276 23.554396),2023-07-13T00:00:00,2023-07-14T00:20:38.877
PEN135959,135959,通樑西站,POINT (119.55708 23.660123),2023-07-13T00:00:00,2023-07-14T00:20:38.907
PEN135967,135967,興仁東站,POINT (119.614894 23.550154),2023-07-13T00:00:00,2023-07-14T00:20:39
PEN135971,135971,烏崁上站,POINT (119.621044 23.549482),2023-07-13T00:00:00,2023-07-14T00:20:39
PEN135947,135947,生活博物館站,POINT (119.579439 23.566884),2023-07-13T00:00:00,2023-07-14T00:20:38.89
PEN135966,135966,興仁西站,POINT (119.613243 23.551115),2023-07-13T00:00:00,2023-07-14T00:20:39.047
PEN135968,135968,興仁國小,POINT (119.617936 23.548348),2023-07-13T00:00:00,2023-07-14T00:20:39
PEN135962,135962,文山,POINT (119.5826814 23.55940249),2023-07-13T00:00:00,2023-07-14T00:20:38.907
PEN135969,135969,烏崁站,POINT (119.618614 23.546516),2023-07-13T00:00:00,2023-07-14T00:20:39.093
PEN135973,135973,隘門新村站,POINT (119.631145 23.557703),2023-07-13T00:00:00,2023-07-14T00:20:38.983
PEN135980,135980,成功站,POINT (119.616465 23.572481),2023-07-13T00:00:00,2023-07-14T00:20:39.217
PEN135976,135976,東衛上站,POINT (119.601732 23.569266),2023-07-13T00:00:00,2023-07-14T00:20:39.173
PEN135956,135956,長岸北站,POINT (119.562954 23.6612),2023-07-13T00:00:00,2023-07-14T00:20:39
PEN135975,135975,東衛派出所,POINT (119.599115 23.568983),2023-07-13T00:00:00,2023-07-14T00:20:39.217
PEN135978,135978,拱北站,POINT (119.608419 23.569659),2023-07-13T00:00:00,2023-07-14T00:20:39.217
PEN135977,135977,海天佛剎站,POINT (119.604298 23.569631),2023-07-13T00:00:00,2023-07-14T00:20:39.203
PEN135970,135970,烏崁靖海宮,POINT (119.620304 23.546166),2023-07-13T00:00:00,2023-07-14T00:20:39.03
PEN135984,135984,西溪,POINT (119.6369963 23.58202719),2023-07-13T00:00:00,2023-07-14T00:20:39.267
PEN135981,135981,成功國小,POINT (119.620843 23.574533),2023-07-13T00:00:00,2023-07-14T00:20:39.093
PEN135965,135965,蔡廷蘭進士第,POINT (119.611366 23.552209),2023-07-13T00:00:00,2023-07-14T00:20:39.217
PEN135988,135988,湖西國中站,POINT (119.653608 23.583628),2023-07-13T00:00:00,2023-07-14T00:20:39.313
PEN135983,135983,成功東站,POINT (119.6310889 23.5810594),2023-07-13T00:00:00,2023-07-14T00:20:39.297
PEN135986,135986,西溪國小,POINT (119.6432749 23.58226369),2023-07-13T00:00:00,2023-07-14T00:20:39.327
PEN135974,135974,澎湖機場,POINT (119.629533 23.5597),2023-07-13T00:00:00,2023-07-14T00:20:39.297
PEN135979,135979,成功西站,POINT (119.61308 23.5712495),2023-07-13T00:00:00,2023-07-14T00:20:39.217
PEN135989,135989,湖西戶政所,POINT (119.658617 23.584627),2023-07-13T00:00:00,2023-07-14T00:20:39.217
PEN135992,135992,南寮西站,POINT (119.66641 23.583462),2023-07-13T00:00:00,2023-07-14T00:20:39.36
PEN135996,135996,北辰小郵局,POINT (119.5722754 23.57097873),2023-07-13T00:00:00,2023-07-14T00:20:39.39
PEN135985,135985,湖西日照中心,POINT (119.639135 23.58154),2023-07-13T00:00:00,2023-07-14T00:20:39.28
PEN135991,135991,湖西國小,POINT (119.66271 23.584477),2023-07-13T00:00:00,2023-07-14T00:20:39.377
PEN135994,135994,北寮終點站,POINT (119.670671 23.596788),2023-07-13T00:00:00,2023-07-14T00:20:39.407
PEN135997,135997,縣政府站,POINT (119.567352 23.5696),2023-07-13T00:00:00,2023-07-14T00:20:39.313
PEN136000,136000,澎醫急診室(平日12點後及例假日不經),POINT (119.566038 23.564792),2023-07-13T00:00:00,2023-07-14T00:20:39.437
PEN136038,136038,圓通寺站,POINT (119.621033 23.569186),2023-07-13T00:00:00,2023-07-14T00:20:39.483
PEN135982,135982,成功營區站,POINT (119.6223262 23.57877488),2023-07-13T00:00:00,2023-07-14T00:20:39.39
PEN135993,135993,南寮保寧宮,POINT (119.668616 23.585825),2023-07-13T00:00:00,2023-07-14T00:20:39.36
PEN135999,135999,中正路站,POINT (119.565372 23.566074),2023-07-13T00:00:00,2023-07-14T00:20:39.453
PEN135987,135987,紅羅下站,POINT (119.646258 23.582602),2023-07-13T00:00:00,2023-07-14T00:20:39.313
PEN136002,136002,馬公商港,POINT (119.564108 23.563555),2023-07-13T00:00:00,2023-07-14T00:20:39.483
PEN136001,136001,澎湖醫院,POINT (119.565143 23.564195),2023-07-13T00:00:00,2023-07-14T00:20:39.453
PEN136039,136039,大城北外站,POINT (119.621371 23.566482),2023-07-13T00:00:00,2023-07-14T00:20:39.39
PEN135990,135990,湖西農會超市,POINT (119.660591 23.584814),2023-07-13T00:00:00,2023-07-14T00:20:39.467
PEN136041,136041,隘門沙灘,POINT (119.634719 23.560833),2023-07-13T00:00:00,2023-07-14T00:20:39.53
PEN136042,136042,隘門圓環,POINT (119.636409 23.562837),2023-07-13T00:00:00,2023-07-14T00:20:39.53
PEN136046,136046,潭邊東站,POINT (119.611838 23.59443),2023-07-13T00:00:00,2023-07-14T00:20:39.593
PEN135995,135995,陽明路站,POINT (119.574965 23.571812),2023-07-13T00:00:00,2023-07-14T00:20:39.39
PEN136044,136044,太武站,POINT (119.6363419 23.57222727),2023-07-13T00:00:00,2023-07-14T00:20:39.577
PEN136043,136043,隘門國小站,POINT (119.635492 23.564756),2023-07-13T00:00:00,2023-07-14T00:20:39.53
PEN136054,136054,沙港下社外站,POINT (119.621468 23.604059),2023-07-13T00:00:00,2023-07-14T00:20:39.687
PEN136047,136047,潭邊西站,POINT (119.609488 23.595114),2023-07-13T00:00:00,2023-07-14T00:20:39.483
PEN136049,136049,鼎灣外站,POINT (119.613614 23.593829),2023-07-13T00:00:00,2023-07-14T00:20:39.627
PEN136052,136052,沙港派出所,POINT (119.622651 23.602591),2023-07-13T00:00:00,2023-07-14T00:20:39.657
PEN136050,136050,沙港國小,POINT (119.616259 23.594145),2023-07-13T00:00:00,2023-07-14T00:20:39.627
PEN135998,135998,後備司令部站,POINT (119.566185 23.568126),2023-07-13T00:00:00,2023-07-14T00:20:39.547
PEN136003,136003,馬公總站,POINT (119.564266 23.56734),2023-07-13T00:00:00,2023-07-14T00:20:39.483
PEN136055,136055,沙港天后宮,POINT (119.621078 23.605284),2023-07-13T00:00:00,2023-07-14T00:20:39.563
PEN136051,136051,宗南營區站,POINT (119.6175 23.595775),2023-07-13T00:00:00,2023-07-14T00:20:39.627
PEN136062,136062,湖西天后宮,POINT (119.659319 23.585424),2023-07-13T00:00:00,2023-07-14T00:20:39.767
PEN136057,136057,沙港東站,POINT (119.627921 23.604155),2023-07-13T00:00:00,2023-07-14T00:20:39.703
PEN136058,136058,油庫站,POINT (119.623127 23.593563),2023-07-13T00:00:00,2023-07-14T00:20:39.703
PEN136060,136060,成功天軍廟,POINT (119.6227767 23.58062775),2023-07-13T00:00:00,2023-07-14T00:20:39.733
PEN136040,136040,大城北內站,POINT (119.6233564 23.56600156),2023-07-13T00:00:00,2023-07-14T00:20:39.64
PEN136059,136059,東石站,POINT (119.622098 23.583502),2023-07-13T00:00:00,2023-07-14T00:20:39.687
PEN136071,136071,健保局站,POINT (119.586228 23.565888),2023-07-13T00:00:00,2023-07-14T00:20:39.843
PEN136045,136045,太武終點站,POINT (119.633671 23.571967),2023-07-13T00:00:00,2023-07-14T00:20:39.593
PEN136065,136065,青螺終點站,POINT (119.649306 23.599198),2023-07-13T00:00:00,2023-07-14T00:20:39.827
PEN136063,136063,白坑站,POINT (119.6564352 23.59270193),2023-07-13T00:00:00,2023-07-14T00:20:39.64
PEN136066,136066,湖西衛生所站,POINT (119.661592 23.583511),2023-07-13T00:00:00,2023-07-14T00:20:39.78
PEN136068,136068,環保局站,POINT (119.617795 23.561877),2023-07-13T00:00:00,2023-07-14T00:20:39.827
PEN136067,136067,湖東,POINT (119.662974 23.581938),2023-07-13T00:00:00,2023-07-14T00:20:39.78
PEN136048,136048,潭邊內站,POINT (119.608202 23.594805),2023-07-13T00:00:00,2023-07-14T00:20:39.717
PEN136074,136074,石泉國小,POINT (119.5940687 23.56159698),2023-07-13T00:00:00,2023-07-14T00:20:39.92
