RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
604148B,上明三街,04148,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608142B,上城街,08142,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608143B,上墩北街,08143,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604149B,上墩西街,04149,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604150B,上墩東街,04150,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604151B,上墩路,04151,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604152B,上興街一段,04152,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604153B,上興街二段,04153,6,市區一般道路,B,臺中市,Taichung,2018-09-28
608682B,下水底,08682,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608683B,下坪,08683,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608144B,下城街,08144,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608684B,下橋二巷,08684,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608685B,下橋三巷,08685,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608686B,下橋五巷,08686,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608687B,下橋六巷,08687,6,市區一般道路,B,臺中市,Taichung,2022-02-15
608688B,下橋四巷,08688,6,市區一般道路,B,臺中市,Taichung,2022-02-15
604154B,久居街,04154,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604155B,口庄路,04155,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604156B,土城中路,04156,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604157B,土城北路,04157,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604158B,土城西路,04158,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604159B,土城東路,04159,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604160B,土城南路,04160,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604161B,土城路,04161,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604162B,土城路,04162,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604163B,大山路,04163,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604164B,大川街,04164,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604165B,大仁南路,04165,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604166B,大仁街,04166,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604167B,大仁街,04167,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604168B,大仁街,04168,6,市區一般道路,B,臺中市,Taichung,2018-09-28
604169B,大仁街,04169,6,市區一般道路,B,臺中市,Taichung,2018-09-28
