StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
NAN136475,136475,鹿彰,POINT (120.753561519428 23.745921082547),2023-07-13T00:00:00,2023-07-14T00:19:21.343
NAN137371,137371,光明里,POINT (120.697567 23.940305),2023-07-13T00:00:00,2023-07-14T00:19:21.563
NAN137375,137375,廣興,POINT (120.761889 23.737482),2023-07-13T00:00:00,2023-07-14T00:19:21.517
NAN137945,137945,洽波石阿蘭商店前,POINT (120.913873 23.790499),2023-07-13T00:00:00,2023-07-14T00:19:21.687
NAN137374,137374,初鄉,POINT (120.735159 23.765759),2023-07-13T00:00:00,2023-07-14T00:19:21.517
NAN138015,138015,中正教會,POINT (120.991309 23.903508),2023-07-13T00:00:00,2023-07-14T00:19:21.797
NAN137948,137948,人和國小,POINT (120.8970521 23.7790493),2023-07-13T00:00:00,2023-07-14T00:19:21.843
NAN137943,137943,潭南國小,POINT (120.9397843 23.8212798),2023-07-13T00:00:00,2023-07-14T00:19:21.657
NAN136483,136483,南投,POINT (120.689217 23.90605),2023-07-13T00:00:00,2023-07-14T00:19:21.407
NAN136488,136488,省立醫院,POINT (120.68414 23.91371),2023-07-13T00:00:00,2023-07-14T00:19:21.453
NAN137947,137947,人和國小,POINT (120.8970521 23.7790493),2023-07-13T00:00:00,2023-07-14T00:19:21.593
NAN137946,137946,洽波石社區活動中心,POINT (120.917976 23.78334),2023-07-13T00:00:00,2023-07-14T00:19:21.607
NAN138243,138243,愛蘭橋,POINT (120.946698 23.967476),2023-07-13T00:00:00,2023-07-14T00:19:21.857
NAN138238,138238,科技學院,POINT (120.927705 23.95458),2023-07-13T00:00:00,2023-07-14T00:19:21.78
NAN138241,138241,下城,POINT (120.941144 23.955794),2023-07-13T00:00:00,2023-07-14T00:19:21.923
NAN137369,137369,大觀,POINT (120.68495 23.982635),2023-07-13T00:00:00,2023-07-14T00:19:21.547
NAN138236,138236,行政大樓,POINT (120.930991 23.951082),2023-07-13T00:00:00,2023-07-14T00:19:21.75
NAN136491,136491,水尾子,POINT (120.67432 23.92707),2023-07-13T00:00:00,2023-07-14T00:19:21.5
NAN138251,138251,中華電信,POINT (120.966635 23.96584),2023-07-13T00:00:00,2023-07-14T00:19:21.953
NAN138246,138246,中山安七街口,POINT (120.953556 23.969743),2023-07-13T00:00:00,2023-07-14T00:19:21.857
NAN138240,138240,中城,POINT (120.938798 23.952298),2023-07-13T00:00:00,2023-07-14T00:19:21.67
NAN138239,138239,學人會館,POINT (120.934592 23.94976),2023-07-13T00:00:00,2023-07-14T00:19:21.687
NAN138249,138249,新市場,POINT (120.96212 23.96756),2023-07-13T00:00:00,2023-07-14T00:19:22
NAN138244,138244,崎下,POINT (120.94883 23.97099),2023-07-13T00:00:00,2023-07-14T00:19:21.827
NAN137372,137372,光明里,POINT (120.697506 23.940434),2023-07-13T00:00:00,2023-07-14T00:19:21.577
