StationGroupUID,StationGroupID,StationGroupName,StationGroupPosition,UpdateTime,VersionID
THB900－057,900－057,{'Zh_tw': '屏東總圖'},"{'PositionLon': 120.498175, 'PositionLat': 22.679475, 'GeoHash': 'wsj9n08jd'}",2023-07-13T07:38:39+08:00,1790
THB900－058,900－058,{'Zh_tw': '屏東演武場'},"{'PositionLon': 120.49014, 'PositionLat': 22.6744, 'GeoHash': 'wsj8vzdpz'}",2023-07-13T07:38:39+08:00,1790
THB900－059,900－059,{'Zh_tw': '屏東轉運站'},"{'PositionLon': 120.485217, 'PositionLat': 22.66947, 'GeoHash': 'wsj8vwyej'}",2023-07-13T07:38:39+08:00,1790
THB900－061,900－061,{'Zh_tw': '勝利路'},"{'PositionLon': 120.489205, 'PositionLat': 22.678745, 'GeoHash': 'wsj9jb993'}",2023-07-13T07:38:39+08:00,1790
THB900－062,900－062,{'Zh_tw': '縣政府'},"{'PositionLon': 120.489435, 'PositionLat': 22.68298, 'GeoHash': 'wsj9jc39z'}",2023-07-13T07:38:39+08:00,1790
THB900－063,900－063,{'Zh_tw': '屏東中學'},"{'PositionLon': 120.489125, 'PositionLat': 22.686725, 'GeoHash': 'wsj9jccxb'}",2023-07-13T07:38:39+08:00,1790
THB900－064,900－064,{'Zh_tw': '監理站'},"{'PositionLon': 120.488805, 'PositionLat': 22.692445, 'GeoHash': 'wsj9jg130'}",2023-07-13T07:38:39+08:00,1790
THB900－065,900－065,{'Zh_tw': '下崇蘭'},"{'PositionLon': 120.491305, 'PositionLat': 22.694285, 'GeoHash': 'wsj9jg75f'}",2023-07-13T07:38:39+08:00,1790
THB900－066,900－066,{'Zh_tw': '南和興'},"{'PositionLon': 120.494925, 'PositionLat': 22.69577, 'GeoHash': 'wsj9jgtsr'}",2023-07-13T07:38:39+08:00,1790
THB900－067,900－067,{'Zh_tw': '和興'},"{'PositionLon': 120.498585, 'PositionLat': 22.69726, 'GeoHash': 'wsj9n5bmh'}",2023-07-13T07:38:39+08:00,1790
THB900－068,900－068,{'Zh_tw': '果菜市場'},"{'PositionLon': 120.495075, 'PositionLat': 22.706215, 'GeoHash': 'wsj9jvtc6'}",2023-07-13T07:38:39+08:00,1790
THB900－070,900－070,{'Zh_tw': '大連路'},"{'PositionLon': 120.509165513296, 'PositionLat': 22.6842210328803, 'GeoHash': 'wsj9n3815'}",2023-07-13T07:38:39+08:00,1790
THB900－071,900－071,{'Zh_tw': '同安新村'},"{'PositionLon': 120.506265889801, 'PositionLat': 22.683332410688, 'GeoHash': 'wsj9n1mgz'}",2023-07-13T07:38:39+08:00,1790
THB900－072,900－072,{'Zh_tw': '基督教醫院'},"{'PositionLon': 120.50206, 'PositionLat': 22.68168, 'GeoHash': 'wsj9n14fm'}",2023-07-13T07:38:39+08:00,1790
THB900－073,900－073,{'Zh_tw': '林業服務小棧(屏東醫院)'},"{'PositionLon': 120.4947966, 'PositionLat': 22.673075, 'GeoHash': 'wsj8vzt8h'}",2023-07-13T07:38:39+08:00,1790
THB900－080,900－080,{'Zh_tw': '屏東公園'},"{'PositionLon': 120.492662202101, 'PositionLat': 22.6736885841043, 'GeoHash': 'wsj8vzs5f'}",2023-07-13T07:38:39+08:00,1790
THB900－081,900－081,{'Zh_tw': '逢甲路'},"{'PositionLon': 120.487563333333, 'PositionLat': 22.6706933333333, 'GeoHash': 'wsj8vz067'}",2023-07-13T07:38:39+08:00,1790
THB900－087,900－087,{'Zh_tw': '東市場'},"{'PositionLon': 120.49638, 'PositionLat': 22.66836, 'GeoHash': 'wsj8vywuc'}",2023-07-13T07:38:39+08:00,1790
THB900－088,900－088,{'Zh_tw': '屏東工業區'},"{'PositionLon': 120.50069, 'PositionLat': 22.66593, 'GeoHash': 'wsj8yn1yt'}",2023-07-13T07:38:39+08:00,1790
THB900－089,900－089,{'Zh_tw': '下屏東'},"{'PositionLon': 120.508135, 'PositionLat': 22.66172, 'GeoHash': 'wsj8yjrq5'}",2023-07-13T07:38:39+08:00,1790
THB900－091,900－091,{'Zh_tw': '屏東轉運站'},"{'PositionLon': 120.485884666667, 'PositionLat': 22.6708686666667, 'GeoHash': 'wsj8vxp5k'}",2023-07-13T07:38:39+08:00,1790
THB900－147,900－147,{'Zh_tw': '慈鳳宮'},"{'PositionLon': 120.486891, 'PositionLat': 22.671115, 'GeoHash': 'wsj8vxpuu'}",2023-07-13T07:38:39+08:00,1790
THB900－173,900－173,{'Zh_tw': '真耶穌教會'},"{'PositionLon': 120.486356, 'PositionLat': 22.671414, 'GeoHash': 'wsj8vxpqx'}",2023-07-13T07:38:39+08:00,1790
THB900－174,900－174,{'Zh_tw': '警察大樓'},"{'PositionLon': 120.488672, 'PositionLat': 22.674903, 'GeoHash': 'wsj8vzc4v'}",2023-07-13T07:38:39+08:00,1790
THB901－001,901－001,{'Zh_tw': '三地仙公廟'},"{'PositionLon': 120.645248805205, 'PositionLat': 22.7153188327813, 'GeoHash': 'wsjc1r5nq'}",2023-07-13T07:38:39+08:00,1790
THB901－002,901－002,{'Zh_tw': '三地村'},"{'PositionLon': 120.6521155, 'PositionLat': 22.7127035, 'GeoHash': 'wsjc1w8pn'}",2023-07-13T07:38:39+08:00,1790
THB901－003,901－003,{'Zh_tw': '三地門鄉公所'},"{'PositionLon': 120.654265, 'PositionLat': 22.715925, 'GeoHash': 'wsjc1x3cb'}",2023-07-13T07:38:39+08:00,1790
THB901－005,901－005,{'Zh_tw': '三德檢查站'},"{'PositionLon': 120.671653, 'PositionLat': 22.73361, 'GeoHash': 'wsjc3fw2v'}",2023-07-13T07:38:39+08:00,1790
THB901－014,901－014,{'Zh_tw': '三地門鄉圖書館'},"{'PositionLon': 120.6530992, 'PositionLat': 22.7150007, 'GeoHash': 'wsjc1x0uk'}",2023-07-13T07:38:39+08:00,1790
THB902－002,902－002,{'Zh_tw': '神山'},"{'PositionLon': 120.72713, 'PositionLat': 22.750876, 'GeoHash': 'wsjc7jwv6'}",2023-07-13T07:38:39+08:00,1790
THB902－003,902－003,{'Zh_tw': '谷川'},"{'PositionLon': 120.709035, 'PositionLat': 22.745628, 'GeoHash': 'wsjc6u9wu'}",2023-07-13T07:38:39+08:00,1790
THB902－004,902－004,{'Zh_tw': '霧台鄉公所'},"{'PositionLon': 120.727633, 'PositionLat': 22.749208, 'GeoHash': 'wsjc7jr5t'}",2023-07-13T07:38:39+08:00,1790
THB902－005,902－005,{'Zh_tw': '霧台'},"{'PositionLon': 120.732097, 'PositionLat': 22.744393, 'GeoHash': 'wsjc7k6rt'}",2023-07-13T07:38:39+08:00,1790
THB903－006,903－006,{'Zh_tw': '三和村口'},"{'PositionLon': 120.62618, 'PositionLat': 22.712225, 'GeoHash': 'wsjc0ytk3'}",2023-07-13T07:38:39+08:00,1790
THB904－004,904－004,{'Zh_tw': '下德和'},"{'PositionLon': 120.535095, 'PositionLat': 22.720675, 'GeoHash': 'wsj9qb4vx'}",2023-07-13T07:38:39+08:00,1790
THB904－007,904－007,{'Zh_tw': '冷水坑'},"{'PositionLon': 120.4884, 'PositionLat': 22.717555, 'GeoHash': 'wsj9jz8gr'}",2023-07-13T07:38:39+08:00,1790
THB904－008,904－008,{'Zh_tw': '合作農場'},"{'PositionLon': 120.488595, 'PositionLat': 22.72157, 'GeoHash': 'wsj9mb34e'}",2023-07-13T07:38:39+08:00,1790
THB904－009,904－009,{'Zh_tw': '試驗場'},"{'PositionLon': 120.488765, 'PositionLat': 22.728395, 'GeoHash': 'wsj9mc94r'}",2023-07-13T07:38:39+08:00,1790
THB904－010,904－010,{'Zh_tw': '九如'},"{'PositionLon': 120.489045, 'PositionLat': 22.733005, 'GeoHash': 'wsj9mf3mq'}",2023-07-13T07:38:39+08:00,1790
THB904－011,904－011,{'Zh_tw': '九如衛生所'},"{'PositionLon': 120.489466666667, 'PositionLat': 22.73612, 'GeoHash': 'wsj9mfcz2'}",2023-07-13T07:38:39+08:00,1790
THB904－012,904－012,{'Zh_tw': '九如鄉公所'},"{'PositionLon': 120.490105, 'PositionLat': 22.74083, 'GeoHash': 'wsj9mgf4y'}",2023-07-13T07:38:39+08:00,1790
THB904－013,904－013,{'Zh_tw': '王厝部'},"{'PositionLon': 120.490585, 'PositionLat': 22.744455, 'GeoHash': 'wsj9mud84'}",2023-07-13T07:38:39+08:00,1790
THB904－015,904－015,{'Zh_tw': '圳寮'},"{'PositionLon': 120.523635, 'PositionLat': 22.717155, 'GeoHash': 'wsj9nxd9h'}",2023-07-13T07:38:39+08:00,1790
THB904－017,904－017,{'Zh_tw': '九如交流道'},"{'PositionLon': 120.491127, 'PositionLat': 22.750348, 'GeoHash': 'wsj9mvdfq'}",2023-07-13T07:38:39+08:00,1790
THB904－018,904－018,{'Zh_tw': '後庄'},"{'PositionLon': 120.491195, 'PositionLat': 22.749255, 'GeoHash': 'wsj9mv7h0'}",2023-07-13T07:38:39+08:00,1790
THB904－019,904－019,{'Zh_tw': '耆老庄'},"{'PositionLon': 120.492062, 'PositionLat': 22.7565615, 'GeoHash': 'wsj9myews'}",2023-07-13T07:38:39+08:00,1790
THB904－020,904－020,{'Zh_tw': '番社'},"{'PositionLon': 120.4926, 'PositionLat': 22.761445, 'GeoHash': 'wsj9mzs51'}",2023-07-13T07:38:39+08:00,1790
THB905－001,905－001,{'Zh_tw': '北安村'},"{'PositionLon': 120.505465, 'PositionLat': 22.824005, 'GeoHash': 'wsj9y4vrk'}",2023-07-13T07:38:39+08:00,1790
THB905－002,905－002,{'Zh_tw': '土庫國小'},"{'PositionLon': 120.4926, 'PositionLat': 22.80786, 'GeoHash': 'wsj9vbh13'}",2023-07-13T07:38:39+08:00,1790
THB905－003,905－003,{'Zh_tw': '南堤防'},"{'PositionLon': 120.495222, 'PositionLat': 22.78385375, 'GeoHash': 'wsj9tgtvw'}",2023-07-13T07:38:39+08:00,1790
THB905－004,905－004,{'Zh_tw': '里港國中'},"{'PositionLon': 120.496, 'PositionLat': 22.7709, 'GeoHash': 'wsj9tcqd0'}",2023-07-13T07:38:39+08:00,1790
THB905－005,905－005,{'Zh_tw': '三張廍'},"{'PositionLon': 120.503395, 'PositionLat': 22.81038, 'GeoHash': 'wsj9y0ebh'}",2023-07-13T07:38:39+08:00,1790
THB905－008,905－008,{'Zh_tw': '南堤防'},"{'PositionLon': 120.50015, 'PositionLat': 22.78556, 'GeoHash': 'wsj9w5cx9'}",2023-07-13T07:38:39+08:00,1790
THB905－010,905－010,{'Zh_tw': '下里港'},"{'PositionLon': 120.4938185, 'PositionLat': 22.78234722, 'GeoHash': 'wsj9tgkuv'}",2023-07-13T07:38:39+08:00,1790
THB905－011,905－011,{'Zh_tw': '信國國小'},"{'PositionLon': 120.533195, 'PositionLat': 22.82884, 'GeoHash': 'wsj9ygcee'}",2023-07-13T07:38:39+08:00,1790
THB905－012,905－012,{'Zh_tw': '里港鄉公所'},"{'PositionLon': 120.494335, 'PositionLat': 22.779535, 'GeoHash': 'wsj9tfvk3'}",2023-07-13T07:38:39+08:00,1790
THB905－013,905－013,{'Zh_tw': '香草農場'},"{'PositionLon': 120.4983723, 'PositionLat': 22.784893815, 'GeoHash': 'wsj9w5b5x'}",2023-07-13T07:38:39+08:00,1790
THB905－015,905－015,{'Zh_tw': '土庫'},"{'PositionLon': 120.507025, 'PositionLat': 22.81981, 'GeoHash': 'wsj9y4nx1'}",2023-07-13T07:38:39+08:00,1790
THB905－016,905－016,{'Zh_tw': '塔樓'},"{'PositionLon': 120.493428782999, 'PositionLat': 22.7674796798835, 'GeoHash': 'wsj9tbswh'}",2023-07-13T07:38:39+08:00,1790
THB905－017,905－017,{'Zh_tw': '永春路'},"{'PositionLon': 120.495725, 'PositionLat': 22.777278, 'GeoHash': 'wsj9tfqr3'}",2023-07-13T07:38:39+08:00,1790
THB905－018,905－018,{'Zh_tw': '道班房'},"{'PositionLon': 120.49874, 'PositionLat': 22.777825, 'GeoHash': 'wsj9w48d2'}",2023-07-13T07:38:39+08:00,1790
THB905－019,905－019,{'Zh_tw': '打鐵'},"{'PositionLon': 120.50169, 'PositionLat': 22.77733, 'GeoHash': 'wsj9w46xs'}",2023-07-13T07:38:39+08:00,1790
THB905－020,905－020,{'Zh_tw': '茄苳腳'},"{'PositionLon': 120.515214117935, 'PositionLat': 22.7768704112882, 'GeoHash': 'wsj9w6ksb'}",2023-07-13T07:38:39+08:00,1790
THB905－021,905－021,{'Zh_tw': '頂磚仔地'},"{'PositionLon': 120.523895, 'PositionLat': 22.776695, 'GeoHash': 'wsj9wd6gf'}",2023-07-13T07:38:39+08:00,1790
THB905－022,905－022,{'Zh_tw': '磚仔地'},"{'PositionLon': 120.528965, 'PositionLat': 22.77923, 'GeoHash': 'wsj9wdyd8'}",2023-07-13T07:38:39+08:00,1790
THB905－023,905－023,{'Zh_tw': '大橋頭'},"{'PositionLon': 120.53642, 'PositionLat': 22.78067, 'GeoHash': 'wsj9wg5gn'}",2023-07-13T07:38:39+08:00,1790
THB905－024,905－024,{'Zh_tw': '南興里'},"{'PositionLon': 120.505745, 'PositionLat': 22.81456, 'GeoHash': 'wsj9y1m87'}",2023-07-13T07:38:39+08:00,1790
THB905－025,905－025,{'Zh_tw': '慶濟宮'},"{'PositionLon': 120.50499, 'PositionLat': 22.812855, 'GeoHash': 'wsj9y0vn9'}",2023-07-13T07:38:39+08:00,1790
THB905－027,905－027,{'Zh_tw': '北堤防'},"{'PositionLon': 120.501295, 'PositionLat': 22.80378, 'GeoHash': 'wsj9wp63e'}",2023-07-13T07:38:39+08:00,1790
THB905－028,905－028,{'Zh_tw': '中山路'},"{'PositionLon': 120.494452853033, 'PositionLat': 22.7776226013202, 'GeoHash': 'wsj9tft3k'}",2023-07-13T07:38:39+08:00,1790
THB905－029,905－029,{'Zh_tw': '上江南巷'},"{'PositionLon': 120.501845, 'PositionLat': 22.80831, 'GeoHash': 'wsj9y04u0'}",2023-07-13T07:38:39+08:00,1790
THB905－030,905－030,{'Zh_tw': '上土庫'},"{'PositionLon': 120.509245, 'PositionLat': 22.821765, 'GeoHash': 'wsj9y684k'}",2023-07-13T07:38:39+08:00,1790
THB905－031,905－031,{'Zh_tw': '林子頭'},"{'PositionLon': 120.523945, 'PositionLat': 22.82559, 'GeoHash': 'wsj9ye6be'}",2023-07-13T07:38:39+08:00,1790
THB905－032,905－032,{'Zh_tw': '兒童之家'},"{'PositionLon': 120.52799, 'PositionLat': 22.82681, 'GeoHash': 'wsj9yemzc'}",2023-07-13T07:38:39+08:00,1790
THB905－034,905－034,{'Zh_tw': '瀰力村'},"{'PositionLon': 120.491355, 'PositionLat': 22.822555, 'GeoHash': 'wsj9vfeph'}",2023-07-13T07:38:39+08:00,1790
THB905－036,905－036,{'Zh_tw': '吉洋分場'},"{'PositionLon': 120.53629, 'PositionLat': 22.82625, 'GeoHash': 'wsj9yg7ue'}",2023-07-13T07:38:39+08:00,1790
THB905－037,905－037,{'Zh_tw': '里港'},"{'PositionLon': 120.49439, 'PositionLat': 22.77538, 'GeoHash': 'wsj9tfjk4'}",2023-07-13T07:38:39+08:00,1790
THB906－009,906－009,{'Zh_tw': '聖經學校'},"{'PositionLon': 120.642501, 'PositionLat': 22.878191, 'GeoHash': 'wsjf1kc5n'}",2023-07-13T07:38:39+08:00,1790
THB906－010,906－010,{'Zh_tw': '長興村'},"{'PositionLon': 120.63658, 'PositionLat': 22.874575, 'GeoHash': 'wsjf1hhyh'}",2023-07-13T07:38:39+08:00,1790
THB906－011,906－011,{'Zh_tw': '中興村'},"{'PositionLon': 120.63012, 'PositionLat': 22.868705, 'GeoHash': 'wsjf1505v'}",2023-07-13T07:38:39+08:00,1790
THB906－012,906－012,{'Zh_tw': '尾寮'},"{'PositionLon': 120.62672, 'PositionLat': 22.86539, 'GeoHash': 'wsjf0ft8w'}",2023-07-13T07:38:39+08:00,1790
THB906－013,906－013,{'Zh_tw': '西園'},"{'PositionLon': 120.623215, 'PositionLat': 22.862045, 'GeoHash': 'wsjf0cgjh'}",2023-07-13T07:38:39+08:00,1790
THB906－014,906－014,{'Zh_tw': '隘寮'},"{'PositionLon': 120.618625, 'PositionLat': 22.85751, 'GeoHash': 'wsjf09pf9'}",2023-07-13T07:38:39+08:00,1790
THB906－015,906－015,{'Zh_tw': '下舊寮'},"{'PositionLon': 120.61268, 'PositionLat': 22.850905, 'GeoHash': 'wsjcbxgkp'}",2023-07-13T07:38:39+08:00,1790
THB906－016,906－016,{'Zh_tw': '中舊寮'},"{'PositionLon': 120.60863, 'PositionLat': 22.84649, 'GeoHash': 'wsjcbx0d2'}",2023-07-13T07:38:39+08:00,1790
THB906－017,906－017,{'Zh_tw': '高樹腳'},"{'PositionLon': 120.604275, 'PositionLat': 22.83701, 'GeoHash': 'wsjcbmm75'}",2023-07-13T07:38:39+08:00,1790
THB906－018,906－018,{'Zh_tw': '高樹國中'},"{'PositionLon': 120.60342, 'PositionLat': 22.81732, 'GeoHash': 'wsjcb3u8x'}",2023-07-13T07:38:39+08:00,1790
THB906－019,906－019,{'Zh_tw': '源泉'},"{'PositionLon': 120.60497062258, 'PositionLat': 22.8118502616787, 'GeoHash': 'wsjcb2vbe'}",2023-07-13T07:38:39+08:00,1790
THB906－021,906－021,{'Zh_tw': '高泰國中'},"{'PositionLon': 120.612095, 'PositionLat': 22.792885, 'GeoHash': 'wsjc8t741'}",2023-07-13T07:38:39+08:00,1790
THB906－023,906－023,{'Zh_tw': '南華大橋'},"{'PositionLon': 120.5943245, 'PositionLat': 22.772939, 'GeoHash': 'wsjc81wjg'}",2023-07-13T07:38:39+08:00,1790
THB906－024,906－024,{'Zh_tw': '舊南勢'},"{'PositionLon': 120.5965, 'PositionLat': 22.77339, 'GeoHash': 'wsjc81z8w'}",2023-07-13T07:38:39+08:00,1790
THB906－025,906－025,{'Zh_tw': '下舊南勢'},"{'PositionLon': 120.599655, 'PositionLat': 22.77651, 'GeoHash': 'wsjc863fz'}",2023-07-13T07:38:39+08:00,1790
THB906－026,906－026,{'Zh_tw': '上泰山'},"{'PositionLon': 120.611605, 'PositionLat': 22.7872, 'GeoHash': 'wsjc8s69n'}",2023-07-13T07:38:39+08:00,1790
THB906－027,906－027,{'Zh_tw': '下泰山'},"{'PositionLon': 120.613502239299, 'PositionLat': 22.7893162776554, 'GeoHash': 'wsjc8ssj6'}",2023-07-13T07:38:39+08:00,1790
THB906－028,906－028,{'Zh_tw': '泰和農場'},"{'PositionLon': 120.606755, 'PositionLat': 22.807135, 'GeoHash': 'wsjc8rzjj'}",2023-07-13T07:38:39+08:00,1790
THB906－029,906－029,{'Zh_tw': '南興路'},"{'PositionLon': 120.60156, 'PositionLat': 22.82346, 'GeoHash': 'wsjcb6gkk'}",2023-07-13T07:38:39+08:00,1790
THB906－030,906－030,{'Zh_tw': '中廣興'},"{'PositionLon': 120.61927, 'PositionLat': 22.74562, 'GeoHash': 'wsjc2u8qb'}",2023-07-13T07:38:39+08:00,1790
THB906－031,906－031,{'Zh_tw': '新南勢'},"{'PositionLon': 120.56174, 'PositionLat': 22.78558, 'GeoHash': 'wsj9x7yrs'}",2023-07-13T07:38:39+08:00,1790
THB906－032,906－032,{'Zh_tw': '下新南勢'},"{'PositionLon': 120.56375, 'PositionLat': 22.78772, 'GeoHash': 'wsj9xkru4'}",2023-07-13T07:38:39+08:00,1790
THB906－033,906－033,{'Zh_tw': '大邱園'},"{'PositionLon': 120.568015, 'PositionLat': 22.792545, 'GeoHash': 'wsj9xt6bn'}",2023-07-13T07:38:39+08:00,1790
THB906－034,906－034,{'Zh_tw': '新厝'},"{'PositionLon': 120.5711, 'PositionLat': 22.79536, 'GeoHash': 'wsj9xtv0w'}",2023-07-13T07:38:39+08:00,1790
THB906－035,906－035,{'Zh_tw': '豐田村'},"{'PositionLon': 120.57517, 'PositionLat': 22.800215, 'GeoHash': 'wsj9xy8hv'}",2023-07-13T07:38:39+08:00,1790
THB906－036,906－036,{'Zh_tw': '田子'},"{'PositionLon': 120.578885, 'PositionLat': 22.80522, 'GeoHash': 'wsj9xzdf5'}",2023-07-13T07:38:39+08:00,1790
THB906－037,906－037,{'Zh_tw': '鹽樹'},"{'PositionLon': 120.58213, 'PositionLat': 22.80845, 'GeoHash': 'wsj9zbjhz'}",2023-07-13T07:38:39+08:00,1790
THB906－038,906－038,{'Zh_tw': '私埤'},"{'PositionLon': 120.585983, 'PositionLat': 22.8122955, 'GeoHash': 'wsjcb0b53'}",2023-07-13T07:38:39+08:00,1790
THB906－039,906－039,{'Zh_tw': '南郡庄'},"{'PositionLon': 120.59433, 'PositionLat': 22.81743, 'GeoHash': 'wsjcb1y15'}",2023-07-13T07:38:39+08:00,1790
THB906－040,906－040,{'Zh_tw': '南高樹'},"{'PositionLon': 120.598545, 'PositionLat': 22.82219, 'GeoHash': 'wsjcb69hv'}",2023-07-13T07:38:39+08:00,1790
THB906－041,906－041,{'Zh_tw': '上高樹'},"{'PositionLon': 120.599650387857, 'PositionLat': 22.8240091920817, 'GeoHash': 'wsjcb6czr'}",2023-07-13T07:38:39+08:00,1790
THB906－043,906－043,{'Zh_tw': '上舊寮'},"{'PositionLon': 120.609386640551, 'PositionLat': 22.8478633143645, 'GeoHash': 'wsjcbx346'}",2023-07-13T07:38:39+08:00,1790
THB906－044,906－044,{'Zh_tw': '菜寮路口'},"{'PositionLon': 120.606974332084, 'PositionLat': 22.8432539138542, 'GeoHash': 'wsjcbqrrd'}",2023-07-13T07:38:39+08:00,1790
THB906－045,906－045,{'Zh_tw': '舊寮'},"{'PositionLon': 120.610958423111, 'PositionLat': 22.8500802952608, 'GeoHash': 'wsjcbxdpr'}",2023-07-13T07:38:39+08:00,1790
THB906－046,906－046,{'Zh_tw': '泰山'},"{'PositionLon': 120.614333130078, 'PositionLat': 22.7867530116639, 'GeoHash': 'wsjc8shwm'}",2023-07-13T07:38:39+08:00,1790
THB906－047,906－047,{'Zh_tw': '上關福'},"{'PositionLon': 120.615245, 'PositionLat': 22.77091, 'GeoHash': 'wsjc89m64'}",2023-07-13T07:38:39+08:00,1790
THB906－048,906－048,{'Zh_tw': '西關福'},"{'PositionLon': 120.615889146871, 'PositionLat': 22.7682264442557, 'GeoHash': 'wsjc88vf9'}",2023-07-13T07:38:39+08:00,1790
THB906－050,906－050,{'Zh_tw': '東關福'},"{'PositionLon': 120.61787820325, 'PositionLat': 22.758571627647, 'GeoHash': 'wsjc2xp62'}",2023-07-13T07:38:39+08:00,1790
THB906－051,906－051,{'Zh_tw': '廣興'},"{'PositionLon': 120.61847, 'PositionLat': 22.74414, 'GeoHash': 'wsjc2srwn'}",2023-07-13T07:38:39+08:00,1790
THB906－052,906－052,{'Zh_tw': '上廣興'},"{'PositionLon': 120.618594, 'PositionLat': 22.746565, 'GeoHash': 'wsjc2szu2'}",2023-07-13T07:38:39+08:00,1790
THB906－053,906－053,{'Zh_tw': '泰福'},"{'PositionLon': 120.614248, 'PositionLat': 22.777983, 'GeoHash': 'wsjc8dse7'}",2023-07-13T07:38:39+08:00,1790
THB906－054,906－054,{'Zh_tw': '關福'},"{'PositionLon': 120.6167495, 'PositionLat': 22.760598, 'GeoHash': 'wsjc2xqqj'}",2023-07-13T07:38:39+08:00,1790
THB906－055,906－055,{'Zh_tw': '大津'},"{'PositionLon': 120.644796, 'PositionLat': 22.879575, 'GeoHash': 'wsjf1m4g5'}",2023-07-13T07:38:39+08:00,1790
THB906－056,906－056,{'Zh_tw': '高樹'},"{'PositionLon': 120.6003365, 'PositionLat': 22.8273365, 'GeoHash': 'wsjcb7d6z'}",2023-07-13T07:38:39+08:00,1790
THB907－001,907－001,{'Zh_tw': '上振興'},"{'PositionLon': 120.60875, 'PositionLat': 22.72257, 'GeoHash': 'wsjc2888e'}",2023-07-13T07:38:39+08:00,1790
THB907－002,907－002,{'Zh_tw': '振興'},"{'PositionLon': 120.61239, 'PositionLat': 22.723185, 'GeoHash': 'wsjc28ek0'}",2023-07-13T07:38:39+08:00,1790
THB907－003,907－003,{'Zh_tw': '玉泉社區'},"{'PositionLon': 120.61858, 'PositionLat': 22.70822, 'GeoHash': 'wsjc0tzub'}",2023-07-13T07:38:39+08:00,1790
THB907－004,907－004,{'Zh_tw': '下振興'},"{'PositionLon': 120.617145, 'PositionLat': 22.72153, 'GeoHash': 'wsjc28qdx'}",2023-07-13T07:38:39+08:00,1790
THB907－006,907－006,{'Zh_tw': '彭厝路'},"{'PositionLon': 120.5546505, 'PositionLat': 22.7433845, 'GeoHash': 'wsj9rk31y'}",2023-07-13T07:38:39+08:00,1790
THB907－007,907－007,{'Zh_tw': '大山寮'},"{'PositionLon': 120.529524, 'PositionLat': 22.758295, 'GeoHash': 'wsj9qxnbt'}",2023-07-13T07:38:39+08:00,1790
THB907－008,907－008,{'Zh_tw': '大仁科技大學'},"{'PositionLon': 120.541637, 'PositionLat': 22.7263295, 'GeoHash': 'wsj9qcpwr'}",2023-07-13T07:38:39+08:00,1790
THB907－009,907－009,{'Zh_tw': '上新圍'},"{'PositionLon': 120.54988, 'PositionLat': 22.734015, 'GeoHash': 'wsj9r4tep'}",2023-07-13T07:38:39+08:00,1790
THB907－010,907－010,{'Zh_tw': '新圍國小'},"{'PositionLon': 120.5549, 'PositionLat': 22.738505, 'GeoHash': 'wsj9r73mk'}",2023-07-13T07:38:39+08:00,1790
THB907－011,907－011,{'Zh_tw': '新圍'},"{'PositionLon': 120.557628058485, 'PositionLat': 22.7416071864954, 'GeoHash': 'wsj9r7grk'}",2023-07-13T07:38:39+08:00,1790
THB907－012,907－012,{'Zh_tw': '新二村'},"{'PositionLon': 120.56054, 'PositionLat': 22.74472, 'GeoHash': 'wsj9rkt98'}",2023-07-13T07:38:39+08:00,1790
THB907－013,907－013,{'Zh_tw': '頂鹽埔'},"{'PositionLon': 120.56667, 'PositionLat': 22.749865, 'GeoHash': 'wsj9rt3zx'}",2023-07-13T07:38:39+08:00,1790
THB907－014,907－014,{'Zh_tw': '鹽埔加油站'},"{'PositionLon': 120.570175, 'PositionLat': 22.75283, 'GeoHash': 'wsj9rwh8b'}",2023-07-13T07:38:39+08:00,1790
THB907－015,907－015,{'Zh_tw': '鹽埔國中'},"{'PositionLon': 120.57249, 'PositionLat': 22.75473, 'GeoHash': 'wsj9rwq5y'}",2023-07-13T07:38:39+08:00,1790
THB907－016,907－016,{'Zh_tw': '鹽埔'},"{'PositionLon': 120.578428831114, 'PositionLat': 22.7569375016028, 'GeoHash': 'wsj9ryf8c'}",2023-07-13T07:38:39+08:00,1790
THB907－017,907－017,{'Zh_tw': '下鹽埔'},"{'PositionLon': 120.577189, 'PositionLat': 22.7584425, 'GeoHash': 'wsj9rz19s'}",2023-07-13T07:38:39+08:00,1790
THB907－018,907－018,{'Zh_tw': '上鹽埔'},"{'PositionLon': 120.57489, 'PositionLat': 22.75592, 'GeoHash': 'wsj9rwxfy'}",2023-07-13T07:38:39+08:00,1790
THB907－019,907－019,{'Zh_tw': '黃金路'},"{'PositionLon': 120.522755, 'PositionLat': 22.73186, 'GeoHash': 'wsj9qd1yx'}",2023-07-13T07:38:39+08:00,1790
THB907－020,907－020,{'Zh_tw': '上洛陽'},"{'PositionLon': 120.522467, 'PositionLat': 22.73562, 'GeoHash': 'wsj9qdcu9'}",2023-07-13T07:38:39+08:00,1790
THB907－021,907－021,{'Zh_tw': '洛陽'},"{'PositionLon': 120.522410906493, 'PositionLat': 22.7379791603639, 'GeoHash': 'wsj9qe3dr'}",2023-07-13T07:38:39+08:00,1790
THB907－022,907－022,{'Zh_tw': '七份子'},"{'PositionLon': 120.529358188731, 'PositionLat': 22.739375182546, 'GeoHash': 'wsj9qewf3'}",2023-07-13T07:38:39+08:00,1790
