PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,Direction,CurrentStop,DestinationStop,StopSequence,StopStatus,IsLastBus,DataTime,TransTime,SrcRecTime,SrcUpdateTime,UpdateTime
,TNN7331,7331,"{'Zh_tw': '中華、振興路口', 'En': 'Jhonghua Rd. ＆ Jhensing Rd.'}",TNN1412,1412,"{'Zh_tw': '橘12', 'En': 'O12'}",255,,,12,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN10550,10550,"{'Zh_tw': '西門路四段', 'En': 'Sec. 4 Simen Rd.'}",TNN10166,10166,"{'Zh_tw': '7', 'En': '7'}",255,,,16,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7330,7330,"{'Zh_tw': '中華、中華二路口', 'En': 'Jhonghua Rd. ＆ Jhonghua 2nd Rd.'}",TNN1412,1412,"{'Zh_tw': '橘12', 'En': 'O12'}",255,,,11,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN22519,22519,"{'Zh_tw': '新樓醫院', 'En': 'Sinlau Hospital'}",TNN1816,1816,"{'Zh_tw': '橘9-1', 'En': 'O9-1'}",255,,,5,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN22518,22518,"{'Zh_tw': '麻豆轉運站', 'En': 'Madou Bus Station'}",TNN1816,1816,"{'Zh_tw': '橘9-1', 'En': 'O9-1'}",255,,,4,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN22517,22517,"{'Zh_tw': '麻豆轉運站', 'En': 'Madou Bus Station'}",TNN1816,1816,"{'Zh_tw': '橘9-1', 'En': 'O9-1'}",255,,,5,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN22516,22516,"{'Zh_tw': '新樓醫院', 'En': 'Sinlau Hospital'}",TNN1816,1816,"{'Zh_tw': '橘9-1', 'En': 'O9-1'}",255,,,4,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN22515,22515,"{'Zh_tw': '子龍廟', 'En': 'Zihlong Temple'}",TNN1816,1816,"{'Zh_tw': '橘9-1', 'En': 'O9-1'}",255,,,3,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN22514,22514,"{'Zh_tw': '大潤發', 'En': 'RT-Mart'}",TNN1816,1816,"{'Zh_tw': '橘9-1', 'En': 'O9-1'}",255,,,2,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN10549,10549,"{'Zh_tw': '民德國中', 'En': 'Min-De Junior High School'}",TNN10166,10166,"{'Zh_tw': '7', 'En': '7'}",255,,,14,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7329,7329,"{'Zh_tw': '兵仔市', 'En': 'Bingzai Market'}",TNN1412,1412,"{'Zh_tw': '橘12', 'En': 'O12'}",255,,,9,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN10548,10548,"{'Zh_tw': '民德路口', 'En': 'Min-De Rd. Intersection'}",TNN10166,10166,"{'Zh_tw': '7', 'En': '7'}",255,,,13,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7328,7328,"{'Zh_tw': '四份子', 'En': 'Sihfenzih'}",TNN1412,1412,"{'Zh_tw': '橘12', 'En': 'O12'}",255,,,8,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN10547,10547,"{'Zh_tw': '立人國小', 'En': 'Li-ren Elementary School'}",TNN10166,10166,"{'Zh_tw': '7', 'En': '7'}",255,,,12,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7327,7327,"{'Zh_tw': '光明街口', 'En': 'Guangming St. Intersection'}",TNN1412,1412,"{'Zh_tw': '橘12', 'En': 'O12'}",255,,,7,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN10546,10546,"{'Zh_tw': '西門路三段口', 'En': 'Sec. 3 Si-Men Road Intersection'}",TNN10166,10166,"{'Zh_tw': '7', 'En': '7'}",255,,,11,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7326,7326,"{'Zh_tw': '成大醫院(小東路)', 'En': 'Cheng Kung University Hospital(Siaodong Rd.)'}",TNN1412,1412,"{'Zh_tw': '橘12', 'En': 'O12'}",255,,,5,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN10545,10545,"{'Zh_tw': '西門、民權路口', 'En': 'Simen Rd.＆ Mincyuan Rd.'}",TNN10166,10166,"{'Zh_tw': '7', 'En': '7'}",255,,,10,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7325,7325,"{'Zh_tw': '成功大學', 'En': 'National Cheng Kung University'}",TNN1412,1412,"{'Zh_tw': '橘12', 'En': 'O12'}",255,,,4,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN10544,10544,"{'Zh_tw': '中正、西門路口', 'En': 'Jhongjheng Rd.＆Simen Rd.'}",TNN10166,10166,"{'Zh_tw': '7', 'En': '7'}",255,,,9,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN7324,7324,"{'Zh_tw': '臺南公園(北門路)', 'En': 'Tainan Park(Beimen Rd.)'}",TNN1412,1412,"{'Zh_tw': '橘12', 'En': 'O12'}",255,,,3,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
,TNN10543,10543,"{'Zh_tw': '林百貨(中正路)', 'En': 'Hayashi Department Store (Jhongjheng Rd.)'}",TNN10166,10166,"{'Zh_tw': '7', 'En': '7'}",255,,,8,3,False,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:42:30+08:00,2023-07-14T00:47:19+08:00,2023-07-14T00:47:19+08:00
