RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
614215D,大灣六街,14215,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614217D,大灣東路,14217,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614218D,大灣路,14218,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617224D,子良廟,17224,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617775D,子龍一街,17775,6,市區一般道路,D,臺南市,Tainan,2022-09-03
617776D,子龍二街,17776,6,市區一般道路,D,臺南市,Tainan,2022-09-03
617777D,子龍三街,17777,6,市區一般道路,D,臺南市,Tainan,2022-09-03
617778D,子龍五街,17778,6,市區一般道路,D,臺南市,Tainan,2022-09-03
617779D,子龍路,17779,6,市區一般道路,D,臺南市,Tainan,2022-09-03
614219D,小北路,14219,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614220D,小北路,14220,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614221D,小東路,14221,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617226D,小埤頭,17226,6,市區一般道路,D,臺南市,Tainan,2022-02-15
