StopUID,StopID,StopName,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopSequence,StopStatus,SrcUpdateTime,UpdateTime
LIE101,101,"{'Zh_tw': '塘岐_往莒光堡', 'En': 'Tangqi'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,1,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE102,102,"{'Zh_tw': '衛生所', 'En': 'Health Center'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,6,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE103,103,"{'Zh_tw': '軍醫院', 'En': 'Military hospital'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,7,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE106,106,"{'Zh_tw': '碧園', 'En': 'Biyuan'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,8,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE107,107,"{'Zh_tw': '加油站', 'En': 'Gas station'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,9,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE108,108,"{'Zh_tw': '上村', 'En': 'SHANG CUN'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,10,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE111,111,"{'Zh_tw': '板里水庫', 'En': 'Banli Reservoir'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,11,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE112,112,"{'Zh_tw': '板里', 'En': 'Banli'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,12,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE113,113,"{'Zh_tw': '中澳口', 'En': 'Zhong aokou Bay'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,13,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE114,114,"{'Zh_tw': '白沙', 'En': 'baisha'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,14,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE126,126,"{'Zh_tw': '莒光堡', 'En': 'Juguang Fort'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,2,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE127,127,"{'Zh_tw': '橋仔_山線加遶', 'En': 'CIAO ZIH'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,3,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE135,135,"{'Zh_tw': '莒光堡_山線加遶', 'En': 'JU GUANG BAO'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,4,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE136,136,"{'Zh_tw': '后澳', 'En': 'HOU\tAO'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",LIE10001,10001,"{'Zh_tw': '山線塘岐發(06:20)', 'En': 'Mountain Tangqi departure (06:20)'}",0,5,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE101,101,"{'Zh_tw': '塘岐_往莒光堡', 'En': 'Tangqi'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,1,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE102,102,"{'Zh_tw': '衛生所', 'En': 'Health Center'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,2,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE103,103,"{'Zh_tw': '軍醫院', 'En': 'Military hospital'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,3,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE106,106,"{'Zh_tw': '碧園', 'En': 'Biyuan'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,4,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE107,107,"{'Zh_tw': '加油站', 'En': 'Gas station'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,5,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE108,108,"{'Zh_tw': '上村', 'En': 'SHANG CUN'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,6,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE111,111,"{'Zh_tw': '板里水庫', 'En': 'Banli Reservoir'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,10,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE112,112,"{'Zh_tw': '板里', 'En': 'Banli'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,11,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE113,113,"{'Zh_tw': '中澳口', 'En': 'Zhong aokou Bay'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,12,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE114,114,"{'Zh_tw': '白沙', 'En': 'baisha'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,13,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE130,130,"{'Zh_tw': '中山國中', 'En': 'Zhongshan Junior'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,9,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE131,131,"{'Zh_tw': '中山國中_山線加遶', 'En': 'Zhongshan Junior'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,7,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE132,132,"{'Zh_tw': '芹壁_山線加遶', 'En': 'CIN BI'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",LIE10003,10003,"{'Zh_tw': '山線塘岐發(08:00)', 'En': 'Mountain Tangqi departure (08:00)'}",0,8,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE101,101,"{'Zh_tw': '塘岐_往莒光堡', 'En': 'Tangqi'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,1,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE102,102,"{'Zh_tw': '衛生所', 'En': 'Health Center'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,3,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE103,103,"{'Zh_tw': '軍醫院', 'En': 'Military hospital'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,4,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE106,106,"{'Zh_tw': '碧園', 'En': 'Biyuan'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,5,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE107,107,"{'Zh_tw': '加油站', 'En': 'Gas station'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,6,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE108,108,"{'Zh_tw': '上村', 'En': 'SHANG CUN'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,7,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE111,111,"{'Zh_tw': '板里水庫', 'En': 'Banli Reservoir'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,8,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE112,112,"{'Zh_tw': '板里', 'En': 'Banli'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,9,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE113,113,"{'Zh_tw': '中澳口', 'En': 'Zhong aokou Bay'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,10,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE114,114,"{'Zh_tw': '白沙', 'En': 'baisha'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,11,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE136,136,"{'Zh_tw': '后澳', 'En': 'HOU\tAO'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",LIE10004,10004,"{'Zh_tw': '山線塘岐發(10:00，15:40)', 'En': 'Mountain Tangqi departure (10:00，15:40)'}",0,2,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE101,101,"{'Zh_tw': '塘岐_往莒光堡', 'En': 'Tangqi'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,1,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE111,111,"{'Zh_tw': '板里水庫', 'En': 'Banli Reservoir'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,8,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE112,112,"{'Zh_tw': '板里', 'En': 'Banli'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,9,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE113,113,"{'Zh_tw': '中澳口', 'En': 'Zhong aokou Bay'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,10,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE114,114,"{'Zh_tw': '白沙', 'En': 'baisha'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,11,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE126,126,"{'Zh_tw': '莒光堡', 'En': 'Juguang Fort'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,3,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE127,127,"{'Zh_tw': '橋仔_山線加遶', 'En': 'CIAO ZIH'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,4,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE128,128,"{'Zh_tw': '開心農場', 'En': 'happy farm'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,5,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE129,129,"{'Zh_tw': '芹壁', 'En': 'CIN BI'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,6,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE130,130,"{'Zh_tw': '中山國中', 'En': 'Zhongshan Junior'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,7,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE136,136,"{'Zh_tw': '后澳', 'En': 'HOU\tAO'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",LIE10009,10009,"{'Zh_tw': '海線塘岐發(14:00)', 'En': 'Coast Tangqi  departure (14:00)'}",0,2,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE115,115,"{'Zh_tw': '白沙', 'En': 'baisha'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,1,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE116,116,"{'Zh_tw': '中澳口', 'En': 'Zhong aokou Bay'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,2,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE117,117,"{'Zh_tw': '板里', 'En': 'Banli'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,3,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE118,118,"{'Zh_tw': '板里水庫', 'En': 'Banli Reservoir'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,4,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE127,127,"{'Zh_tw': '橋仔_山線加遶', 'En': 'CIAO ZIH'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,8,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE131,131,"{'Zh_tw': '中山國中_山線加遶', 'En': 'Zhongshan Junior'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,5,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE132,132,"{'Zh_tw': '芹壁_山線加遶', 'En': 'CIN BI'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,6,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE133,133,"{'Zh_tw': '開心農場', 'En': 'happy farm'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,7,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE135,135,"{'Zh_tw': '莒光堡_山線加遶', 'En': 'JU GUANG BAO'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,9,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE136,136,"{'Zh_tw': '后澳', 'En': 'HOU\tAO'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,10,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE137,137,"{'Zh_tw': '塘岐', 'En': 'Tangqi'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",LIE10011,10011,"{'Zh_tw': '海線白沙發(0635)', 'En': 'Coast Baisha departure (0635)'}",0,11,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE104,104,"{'Zh_tw': '午沙', 'En': 'Wusha'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,9,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE115,115,"{'Zh_tw': '白沙', 'En': 'baisha'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,1,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE116,116,"{'Zh_tw': '中澳口', 'En': 'Zhong aokou Bay'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,2,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE117,117,"{'Zh_tw': '板里', 'En': 'Banli'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,3,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE118,118,"{'Zh_tw': '板里水庫', 'En': 'Banli Reservoir'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,4,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE119,119,"{'Zh_tw': '上村', 'En': 'SHANG CUN'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,5,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE121,121,"{'Zh_tw': '加油站', 'En': 'Gas station'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,6,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE122,122,"{'Zh_tw': '碧園', 'En': 'Biyuan'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,7,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE123,123,"{'Zh_tw': '軍醫院', 'En': 'Military hospital'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,8,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE124,124,"{'Zh_tw': '軍醫院_出午沙', 'En': 'Military hospital'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,10,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE125,125,"{'Zh_tw': '衛生所', 'En': 'Health Center'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",LIE10012,10012,"{'Zh_tw': '山線白沙發(07:25)', 'En': 'MountainBaisha departure(07:25)'}",0,11,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
