StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
TAO1098,1098,北門口,POINT (121.31088 24.99918),2023-07-13T00:00:00,2023-07-14T00:10:42.23
TAO111,111,李厝,POINT (121.21281 25.02843),2023-07-13T00:00:00,2023-07-14T00:10:42.513
TAO1108,1108,福德宮,POINT (121.21587 25.01927),2023-07-13T00:00:00,2023-07-14T00:10:42.497
TAO1104,1104,福德宮,POINT (121.33137 24.98561),2023-07-13T00:00:00,2023-07-14T00:10:42.513
TAO1111,1111,福德宮,POINT (121.33131 24.98561),2023-07-13T00:00:00,2023-07-14T00:10:42.573
TAO108,108,劉厝,POINT (121.06271 24.9086),2023-07-13T00:00:00,2023-07-14T00:10:41.87
TAO1105,1105,福德宮,POINT (121.14518 25.0494),2023-07-13T00:00:00,2023-07-14T00:10:42.543
TAO1109,1109,福德宮,POINT (121.26377 24.95184),2023-07-13T00:00:00,2023-07-14T00:10:42.513
TAO11011,11011,楊梅三民公園,POINT (121.17404 24.90632),2023-07-13T00:00:00,2023-07-14T00:10:42.387
TAO11115,11115,上湖二路埤塘,POINT (121.09006 24.9014),2023-07-13T00:00:00,2023-07-14T00:10:42.607
TAO11108,11108,六福油管路口,POINT (121.29273 25.05833),2023-07-13T00:00:00,2023-07-14T00:10:42.607
TAO11112,11112,楊梅工業區,POINT (121.17259 24.9096),2023-07-13T00:00:00,2023-07-14T00:10:42.573
TAO11113,11113,怡聯貨櫃場,POINT (121.17621 24.91671),2023-07-13T00:00:00,2023-07-14T00:10:42.607
TAO11022,11022,龍安國小,POINT (121.27158 24.99235),2023-07-13T00:00:00,2023-07-14T00:10:42.497
TAO1084,1084,蘆竹,POINT (121.26601 25.0495),2023-07-13T00:00:00,2023-07-14T00:10:41.967
TAO1112,1112,保和中藥,POINT (121.19712 25.06432),2023-07-13T00:00:00,2023-07-14T00:10:42.7
TAO11118,11118,篤行五村,POINT (121.26237 24.96474),2023-07-13T00:00:00,2023-07-14T00:10:42.683
TAO1106,1106,福德宮,POINT (121.14549 25.0495),2023-07-13T00:00:00,2023-07-14T00:10:42.573
TAO11123,11123,篤行五村,POINT (121.26228 24.96468),2023-07-13T00:00:00,2023-07-14T00:10:42.7
TAO11124,11124,紅透天社區,POINT (121.26019 24.96221),2023-07-13T00:00:00,2023-07-14T00:10:42.667
TAO11122,11122,中正國小,POINT (121.26185 24.96297),2023-07-13T00:00:00,2023-07-14T00:10:42.653
TAO11125,11125,紅透天社區,POINT (121.26015 24.96218),2023-07-13T00:00:00,2023-07-14T00:10:42.777
TAO1092,1092,頂水尾,POINT (121.26879 25.05575),2023-07-13T00:00:00,2023-07-14T00:10:42.043
TAO11139,11139,桃園北區客家會館,POINT (121.26094 24.9339),2023-07-13T00:00:00,2023-07-14T00:10:42.793
TAO11127,11127,榮民路165巷口,POINT (121.26081 24.96658),2023-07-13T00:00:00,2023-07-14T00:10:42.793
TAO11140,11140,桃園北區客家會館,POINT (121.26101 24.93402),2023-07-13T00:00:00,2023-07-14T00:10:42.777
TAO1113,1113,保和中藥,POINT (121.19704 25.06455),2023-07-13T00:00:00,2023-07-14T00:10:42.747
