PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopSequence,StopStatus,NextBusTime,SrcUpdateTime,UpdateTime
,KIN321-4615,321-4615,"{'Zh_tw': '西園二', 'En': 'Xiyuan 2'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,9,1,2023-07-14T08:46:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4617,321-4617,"{'Zh_tw': '三獅山', 'En': 'Sanshi Mountain'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,10,1,2023-07-14T08:48:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4619,321-4619,"{'Zh_tw': '西甲', 'En': 'Xijia'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,11,1,2023-07-14T08:49:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4621,321-4621,"{'Zh_tw': '烈士園', 'En': 'Lieshihyuan'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,12,1,2023-07-14T08:50:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4623,321-4623,"{'Zh_tw': '五龍山', 'En': 'Wulong Mountain'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,13,1,2023-07-14T08:50:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4625,321-4625,"{'Zh_tw': '述美國小', 'En': 'Shu-Mei Elementary School'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,15,1,2023-07-14T08:52:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4627,321-4627,"{'Zh_tw': '塘頭', 'En': 'Tangtou'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,23,1,2023-07-14T08:57:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4629,321-4629,"{'Zh_tw': '新厝甲', 'En': 'Sinjiacuo'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,17,1,2023-07-14T08:53:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4631,321-4631,"{'Zh_tw': '龍鳳宮', 'En': 'LongFeng Temple'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,18,1,2023-07-14T08:53:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4633,321-4633,"{'Zh_tw': '官澳村', 'En': 'Guanao'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,19,1,2023-07-14T08:54:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4635,321-4635,"{'Zh_tw': '龍鳳宮', 'En': 'LongFeng Temple'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,20,1,2023-07-14T08:55:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4637,321-4637,"{'Zh_tw': '新厝甲', 'En': 'Sinjiacuo'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,21,1,2023-07-14T08:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4639,321-4639,"{'Zh_tw': '官澳', 'En': 'Guanao'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,24,1,2023-07-14T08:58:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4641,321-4641,"{'Zh_tw': '馬山', 'En': 'Ma Mountain'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,30,1,2023-07-14T09:03:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4643,321-4643,"{'Zh_tw': '青嶼一', 'En': 'Qingyu 1'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,25,1,2023-07-14T08:59:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4645,321-4645,"{'Zh_tw': '青嶼二', 'En': 'Qingyu 2'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,26,1,2023-07-14T08:59:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4647,321-4647,"{'Zh_tw': '青嶼一', 'En': 'Qingyu 1'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,27,1,2023-07-14T09:01:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4653,321-4653,"{'Zh_tw': '述美國小', 'En': 'Shu-Mei Elementary School'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,33,1,2023-07-14T09:05:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4657,321-4657,"{'Zh_tw': '田墩', 'En': 'Tiandun'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,36,1,2023-07-14T09:07:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4659,321-4659,"{'Zh_tw': '忠孝新村', 'En': 'Zhongxiao New Residential Quarter'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,37,1,2023-07-14T09:08:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-4661,321-4661,"{'Zh_tw': '沙美站', 'En': 'Shamei Station'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,38,1,2023-07-14T09:09:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-8010,321-8010,"{'Zh_tw': '南峖', 'En': 'Nanan'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,34,1,2023-07-14T09:06:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN321-8012,321-8012,"{'Zh_tw': '浯坑(沙青路)', 'En': 'Wukeng(Shanching Road)'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",KIN321,321,"{'Zh_tw': '32', 'En': '32'}",0,35,1,2023-07-14T09:07:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-19468,3211-19468,"{'Zh_tw': '浯坑一', 'En': 'Wukeng 1'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,5,1,2023-07-14T05:57:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-19469,3211-19469,"{'Zh_tw': '鹽場', 'En': 'Saltern'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,8,1,2023-07-14T05:59:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-41028,3211-41028,"{'Zh_tw': '塘頭一', 'En': 'TangTou 1'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,16,1,2023-07-14T06:04:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-41029,3211-41029,"{'Zh_tw': '南垵後', 'En': 'NanAnHou'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,14,1,2023-07-14T06:03:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-41052,3211-41052,"{'Zh_tw': '塘頭一', 'En': 'TangTou 1'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,22,1,2023-07-14T06:08:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4901,3211-4901,"{'Zh_tw': '沙美站', 'En': 'Shamei Station'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,1,1,2023-07-14T05:55:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4903,3211-4903,"{'Zh_tw': '忠孝新村', 'En': 'Zhongxiao New Residential Quarter'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,2,1,2023-07-14T05:55:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4907,3211-4907,"{'Zh_tw': '田墩', 'En': 'Tiandun'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,3,1,2023-07-14T05:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4909,3211-4909,"{'Zh_tw': '浯坑', 'En': 'Wukeng'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,4,1,2023-07-14T05:56:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4911,3211-4911,"{'Zh_tw': '后珩', 'En': 'Houyang'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,6,1,2023-07-14T05:58:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4913,3211-4913,"{'Zh_tw': '西園一', 'En': 'Xiyuan 1'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,7,1,2023-07-14T05:58:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4915,3211-4915,"{'Zh_tw': '西園二', 'En': 'Xiyuan 2'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,9,1,2023-07-14T06:00:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4917,3211-4917,"{'Zh_tw': '三獅山', 'En': 'Sanshi Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,10,1,2023-07-14T06:00:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4919,3211-4919,"{'Zh_tw': '西甲', 'En': 'Xijia'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,11,1,2023-07-14T06:01:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4921,3211-4921,"{'Zh_tw': '烈士園', 'En': 'Lieshihyuan'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,12,1,2023-07-14T06:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4923,3211-4923,"{'Zh_tw': '五龍山', 'En': 'Wulong Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,13,1,2023-07-14T06:02:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4925,3211-4925,"{'Zh_tw': '述美國小', 'En': 'Shu-Mei Elementary School'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,15,1,2023-07-14T06:04:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4927,3211-4927,"{'Zh_tw': '塘頭', 'En': 'Tangtou'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,23,1,2023-07-14T06:09:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4929,3211-4929,"{'Zh_tw': '新厝甲', 'En': 'Sinjiacuo'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,17,1,2023-07-14T06:05:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4931,3211-4931,"{'Zh_tw': '龍鳳宮', 'En': 'LongFeng Temple'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,18,1,2023-07-14T06:06:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4933,3211-4933,"{'Zh_tw': '官澳村', 'En': 'Guanao'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,19,1,2023-07-14T06:06:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4935,3211-4935,"{'Zh_tw': '龍鳳宮', 'En': 'LongFeng Temple'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,20,1,2023-07-14T06:07:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4937,3211-4937,"{'Zh_tw': '新厝甲', 'En': 'Sinjiacuo'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,21,1,2023-07-14T06:08:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4939,3211-4939,"{'Zh_tw': '官澳', 'En': 'Guanao'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,24,1,2023-07-14T06:10:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4941,3211-4941,"{'Zh_tw': '青嶼一', 'En': 'Qingyu 1'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,25,1,2023-07-14T06:10:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4943,3211-4943,"{'Zh_tw': '青嶼二', 'En': 'Qingyu 2'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,26,1,2023-07-14T06:11:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4945,3211-4945,"{'Zh_tw': '青嶼一', 'En': 'Qingyu 1'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,27,1,2023-07-14T06:12:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4947,3211-4947,"{'Zh_tw': '官澳', 'En': 'Guanao'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,28,1,2023-07-14T06:12:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4949,3211-4949,"{'Zh_tw': '塘頭', 'En': 'Tangtou'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,29,1,2023-07-14T06:13:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4951,3211-4951,"{'Zh_tw': '述美國小', 'En': 'Shu-Mei Elementary School'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,30,1,2023-07-14T06:14:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4955,3211-4955,"{'Zh_tw': '田墩', 'En': 'Tiandun'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,33,1,2023-07-14T06:16:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4957,3211-4957,"{'Zh_tw': '忠孝新村', 'En': 'Zhongxiao New Residential Quarter'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,34,1,2023-07-14T06:16:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-4959,3211-4959,"{'Zh_tw': '沙美站', 'En': 'Shamei Station'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,35,1,2023-07-14T06:17:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-8010,3211-8010,"{'Zh_tw': '南峖', 'En': 'Nanan'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,31,1,2023-07-14T06:14:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3211-8012,3211-8012,"{'Zh_tw': '浯坑(沙青路)', 'En': 'Wukeng(Shanching Road)'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",KIN3211,3211,"{'Zh_tw': '32不繞馬山', 'En': '32 skip Ma Mountain'}",0,32,1,2023-07-14T06:15:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-1037,3212-1037,"{'Zh_tw': '蔡店', 'En': 'Caidian'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,48,1,2023-07-14T10:59:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-11105,3212-11105,"{'Zh_tw': '浯坑', 'En': 'Wukeng'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,4,1,2023-07-14T10:31:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-19468,3212-19468,"{'Zh_tw': '浯坑一', 'En': 'Wukeng 1'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,5,1,2023-07-14T10:32:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-19469,3212-19469,"{'Zh_tw': '鹽場', 'En': 'Saltern'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,8,1,2023-07-14T10:34:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-41027,3212-41027,"{'Zh_tw': '光華路', 'En': 'GuangHuaLu'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,28,1,2023-07-14T10:47:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-41028,3212-41028,"{'Zh_tw': '塘頭一', 'En': 'TangTou 1'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,16,1,2023-07-14T10:39:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-41029,3212-41029,"{'Zh_tw': '南垵後', 'En': 'NanAnHou'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,14,1,2023-07-14T10:38:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-41052,3212-41052,"{'Zh_tw': '塘頭一', 'En': 'TangTou 1'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,22,1,2023-07-14T10:43:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-4525,3212-4525,"{'Zh_tw': '民俗文化村', 'En': 'Folk Culture Village'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,32,1,2023-07-14T10:50:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-4917,3212-4917,"{'Zh_tw': '三獅山', 'En': 'Sanshi Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,10,1,2023-07-14T10:35:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-4929,3212-4929,"{'Zh_tw': '新厝甲', 'En': 'Sinjiacuo'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,17,1,2023-07-14T10:40:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-4931,3212-4931,"{'Zh_tw': '龍鳳宮', 'En': 'LongFeng Temple'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,18,1,2023-07-14T10:41:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-4933,3212-4933,"{'Zh_tw': '官澳村', 'En': 'Guanao'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,19,1,2023-07-14T10:41:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
,KIN3212-4935,3212-4935,"{'Zh_tw': '龍鳳宮', 'En': 'LongFeng Temple'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",KIN3212,3212,"{'Zh_tw': '32繞山西不繞馬山', 'En': '32 pass Shanxi skip Ma Mountain'}",0,20,1,2023-07-14T10:42:00+08:00,2023-07-14T00:47:09+08:00,2023-07-14T00:47:11+08:00
