RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
625156F,大學街,25156,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625157F,大學路,25157,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625158F,大澳街,25158,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625159F,大豐街,25159,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625160F,大豐路,25160,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628023F,大瀨,28023,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628024F,大羅蘭,28024,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627655F,大鵬街,27655,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625161F,大觀街,25161,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625162F,大觀街,25162,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625163F,大觀路,25163,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625164F,大觀路,25164,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627656F,大觀路,27656,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625165F,大觀路一段,25165,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625166F,大觀路一段28巷,25166,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625167F,大觀路二段,25167,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625168F,大觀路二段265巷,25168,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625169F,大觀路三段,25169,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625170F,大觀路三段50巷,25170,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627620F,大觀橋,27620,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628026F,小中寮,28026,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627657F,小古山路,27657,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628027F,小坑,28027,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628028F,小坑,28028,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628029F,小坑,28029,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625171F,小坑一路,25171,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625172F,小坑二路,25172,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625173F,小坑三路,25173,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628030F,小坑子,28030,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628031F,小坑子頭,28031,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625174F,小坑路,25174,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625175F,小坑路,25175,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627817F,小坑路,27817,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628032F,小坪頂,28032,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625176F,小坪頂路,25176,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628033F,小粗坑,28033,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628034F,小粗坑,28034,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625177F,小粗坑路,25177,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627818F,小粗坑路,27818,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628036F,山子頂,28036,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628037F,山子邊,28037,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625178F,山光路,25178,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625179F,山尖路,25179,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625180F,山佳街,25180,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625181F,山林路三段,25181,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625182F,山城路,25182,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628547F,山豬堀,28547,6,市區一般道路,F,新北市,NewTaipei,2022-09-03
625183F,工七路,25183,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625184F,工九路,25184,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627663F,工二區工七路,27663,6,市區一般道路,F,新北市,NewTaipei,2023-03-04
627665F,工二區工九路,27665,6,市區一般道路,F,新北市,NewTaipei,2023-03-04
627820F,工二區工九路,27820,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627658F,工二區工二路,27658,6,市區一般道路,F,新北市,NewTaipei,2023-03-04
627664F,工二區工八路,27664,6,市區一般道路,F,新北市,NewTaipei,2023-03-04
627659F,工二區工三路,27659,6,市區一般道路,F,新北市,NewTaipei,2023-03-04
